"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5","monto_promedio_vecinos","distancia_promedio","monto_promedio","ganancia"
30892,97,21078,18488,461,22017,0.0668625788072992,0.0733623797165643,0.115290076135292,0.12843855640672,0.12845855822847,884732.258613133,0.102482429858869,833639.952319096,51092.3062940371
32896,18146,515,59140,16494,5725,0.0908319883541401,0.103486581860391,0.115197845029031,0.121809681197914,0.12833495121414,862347.826219577,0.111932209531123,639709.242437565,222638.583782012
32939,86422,223,745,431,3699,0.144596664616671,0.160844672984081,0.164763863071177,0.166102058500445,0.16931344738778,776633.055617096,0.161124141312031,381826.78104143,394806.274575666
33406,270295,21078,97,442,27119,0.0757379662765201,0.114233552978037,0.119196749941182,0.150526169525743,0.155994475058505,594992.264289174,0.123137782755997,526308.697063949,68683.5672252253
36261,11314,174,23153,3907,2524,0.096577108727987,0.128886340690363,0.146057140932098,0.165517098273239,0.21210310111632,910903.331768514,0.149828157948001,574640.754053223,336262.577715291
38527,18140,15050,15434,19009,4068,0.0523961912077801,0.115389307522989,0.165120640076194,0.199802332899746,0.211076523845687,834476.439533272,0.148756999110479,480403.181706429,354073.257826843
40394,291554,43630,16267,856,72053,0.00941367977973062,0.078211795523357,0.0928232659088902,0.0943334327340736,0.0965503416360897,442208.209606319,0.0742665031164282,100264.097927443,341944.111678876
40987,41052,174,185180,21728,23947,0.262962937080171,0.27272400863699,0.290446460207164,0.299084610227713,0.301303153854905,684264.039686292,0.285304234001389,409505.587509164,274758.452177128
45884,19316,19365,84995,126,379,0.0800513742694381,0.119432314216027,0.121933802957969,0.123303976930401,0.123644820046445,622592.014484509,0.113673257684056,184853.222894249,437738.79159026
46333,23656,4876,48759,296510,30754,0.0648666520486777,0.0804073846897015,0.113927166440219,0.113938624652549,0.119074632890728,444756.396397831,0.098442892144375,338077.821497951,106678.57489988
47356,20600,26650,24229,88135,72183,0.125322242232919,0.125752465270189,0.128797051851276,0.129255967969003,0.12962475489742,402976.458899839,0.127750496444161,364445.357859338,38531.1010405008
47602,217447,16475,47631,17854,20062,0.053824443813295,0.073587899310857,0.0868010239007533,0.0992013490191837,0.103822831560887,886361.880039487,0.0834475095209952,308034.234198248,578327.645841239
49065,243563,46057,276047,1848,21501,0.108240859447614,0.119440834889743,0.132218548827939,0.134321034647257,0.137616898772805,1040783.02226876,0.126367635317072,672298.729296772,368484.292971991
50804,903,20600,2927,694,67275,0.0742679027515575,0.0751850390684689,0.0892746448356471,0.0932341303915791,0.0946500881361584,744037.697585306,0.0853223610366822,593843.508343287,150194.189242019
63457,29165,148,5725,20642,301864,0.0778587556703474,0.117707399927887,0.122544313287551,0.123901142389259,0.130966982623187,622577.602343456,0.114595718779646,368778.373039839,253799.229303617
66399,78364,448,84856,83098,21495,0.105423207668594,0.105651608398193,0.105833998382925,0.108222185092949,0.111998003164082,681199.871147482,0.107425800541349,121171.774427353,560028.096720129
69387,228666,284793,5208,22686,189706,0.0084237909866043,0.0587883449393283,0.0762121476985691,0.0774099668024235,0.0903556445228755,411690.143163422,0.0622379789899601,231905.015894151,179785.127269271
69455,22073,182650,18226,745,86295,0.0043209899214093,0.134273471521925,0.138265883427727,0.139040236393036,0.14425038294396,459074.604638272,0.112030192841611,244587.515846546,214487.088791726
72208,20852,24433,24224,26104,6755,0.0598256418742777,0.0872569499848131,0.0894181872148831,0.110776464242115,0.120087577594982,830239.362033961,0.0934729641822142,407818.473225329,422420.888808632
77202,265,2669,2573,5357,16173,0.0203555684177619,0.0712300153755045,0.0766460015923148,0.084491281548799,0.0955816329254434,382418.124439052,0.0696608999719647,303285.499562633,79132.6248764188
86695,23153,2524,3907,41052,11314,0.0621060785415896,0.184138022820095,0.191614691042756,0.200746859898476,0.214103916268517,1021333.04331814,0.170541913714287,555072.664894111,466260.378424029
88144,15821,194,17961,245,111225,0.0356612832769493,0.0696456040349501,0.0720649577039033,0.0868032898341476,0.0951916460843491,378282.188750559,0.0718733561868599,211784.415939084,166497.772811475
89009,17961,194,1401,20032,1174,0.0958147750406548,0.113479249427356,0.126704273461984,0.139996137569043,0.142168488660542,607145.057352777,0.123632584831916,478829.704444435,128315.352908342
89053,2881,18351,16970,236850,16839,0.0628458259904253,0.124160076542039,0.135103420468372,0.143440318807661,0.144292251334871,880326.897893688,0.121968378628674,761602.758149641,118724.139744047
89065,15666,56428,37744,479,73076,0.0773001452772062,0.128117361447321,0.13033014950037,0.134277975511612,0.145123649994101,657578.192236082,0.123029856346122,483614.03194004,173964.160296042
96196,85645,448,27828,84856,23229,0.07981735838216,0.0976328342838132,0.0989913856995249,0.107310707964303,0.108414705960614,643683.893332673,0.098433398458083,195579.885653208,448104.007679465
98481,26104,4876,8743,24224,24131,0.103982494530449,0.11378380521254,0.114572949100524,0.124070054309459,0.137023925853253,407726.353640878,0.118686645801245,227102.276557227,180624.077083651
106736,22287,2762,213614,18125,22234,0.0623423518736615,0.121423892351666,0.12719962152524,0.150653304395063,0.151572819861753,764528.045830549,0.122638398001477,126289.172879838,638238.872950711
127007,18823,241665,286466,253902,274889,0.108165280780735,0.113701426070583,0.115106668968086,0.118069022474527,0.118819418787195,589262.616534127,0.114772363416225,268135.574008293,321127.042525834
127020,18826,188,2734,20258,726,0.099376856275261,0.117276754640175,0.117746325264672,0.118621450572318,0.121095793306234,1087726.27532573,0.114823436011732,373765.240486497,713961.034839228
128105,14313,49,16597,80182,79903,0.177994389988679,0.244883159850542,0.263421414585249,0.300340059052289,0.30104715069652,746959.448311793,0.257537234834656,538001.042507877,208958.405803916
131403,20266,2734,188,2824,79249,0.285858797352587,0.294689176529644,0.294762045610275,0.305711810548966,0.307080593049812,1089945.21431212,0.297620484618257,393899.013994812,696046.200317312
136769,87369,296524,249055,264,75545,0.110580861022957,0.138449667710706,0.140141931114124,0.145190039528173,0.145698693002693,698398.011428849,0.136012238475731,414528.733773451,283869.277655398
148618,19014,19915,2794,21499,21119,0.10990942707724,0.112764745322222,0.113714193637776,0.114406903670652,0.115906138132912,793051.220579028,0.11334028156816,263747.149727215,529304.070851814
163837,18165,793,79249,21803,18826,0.0842618468022373,0.162260796903478,0.178480008411561,0.181149186045574,0.187609680538486,651295.294969297,0.158752303740267,178045.444793754,473249.850175543
168946,22474,24432,77117,19588,4268,0.0645601712627778,0.0676240859885747,0.0701867540696336,0.0803586952856545,0.0846440298895788,870232.345534771,0.0734747472992439,187130.249981286,683102.095553485
176237,68231,20,264793,21477,69499,0.0742249884450426,0.0876588991089159,0.0981889647423181,0.099033138140111,0.10074613572947,629941.845600842,0.0919704252331715,270804.471705539,359137.373895303
185311,22333,264,15331,3931,16264,0.0413828246489458,0.0579948961089787,0.0594213986240874,0.0642156364288435,0.0778834557853046,599756.272302784,0.060179642319232,381278.903223823,218477.369078961
188347,137089,20273,259360,17407,19365,0.0740040765180993,0.0893790465117766,0.109048315412897,0.1227955531172,0.123381430247904,578329.031628211,0.103721684361575,554682.607611507,23646.4240167044
191056,150994,5654,16327,25840,379,0.0601428504003613,0.0681003595587356,0.0805023632920116,0.0832903563995834,0.0917348379178364,726422.528484432,0.0767541535137057,520387.681849367,206034.846635065
194689,18175,16086,15421,23939,268,0.00205373923468474,0.108140669439046,0.118602333664044,0.126835222450831,0.138914730073087,482951.054715553,0.0989093389723386,163422.095199182,319528.959516371
197022,383,380,19003,214795,32624,0.100502823985345,0.13366044409888,0.154924126976334,0.162830871001376,0.165907320242323,520700.810783559,0.143565117260852,380870.994184509,139829.81659905
199010,264265,126081,132936,236836,191164,0.259365753278636,0.27113668492018,0.28486803920484,0.301966198020891,0.305499305900582,466245.084453445,0.284567196265026,354900.753762982,111344.330690463
200699,21119,89,284990,8743,42824,0.0489480105767577,0.0737321107459971,0.0759101425132306,0.0774089829460489,0.0806180236766815,448148.004219843,0.0713234540917432,107458.845332412,340689.158887431
202388,17793,18013,202359,32855,18825,0.118065309675214,0.119142062793036,0.129630483118094,0.133452314473791,0.136829716157711,836685.491971459,0.127423977243569,836287.497993778,397.993977681268
204704,19557,47816,185320,10547,20314,0.0322153880281331,0.0443232851233178,0.0548080524844571,0.0551977741559333,0.0564648506796662,639611.550010692,0.0486018700943015,586915.274373072,52696.2756376197
207601,23926,15683,102,30754,48759,0.130358137314213,0.182469188456712,0.197263579907439,0.216937296551335,0.217333114942335,804752.983134743,0.188872263434407,144661.003530611,660091.979604132
209156,18647,482,10682,2615,44920,0.0751032162121984,0.1209285282525,0.148882218487473,0.15504694576746,0.171504442500073,582865.710331215,0.134293070243941,296802.292290096,286063.418041119
210790,274753,27972,18129,22316,22481,0.0941165087957766,0.101346955756837,0.109079295950773,0.109580906275359,0.120320247050704,359849.948149751,0.10688878276589,146780.326724673,213069.621425078
216211,293024,583,81062,1052,2436,0.0752026075564155,0.0905558773234305,0.0989471875681918,0.103410760304694,0.122316827816437,973481.252019294,0.0980866521138338,204368.74063339,769112.511385904
216271,24023,407,687,2780,14288,0.0996400204063495,0.141485246177171,0.142794657537504,0.144491261089038,0.147569430671,437363.323109172,0.135196123176213,246644.732498504,190718.590610668
221801,73243,284793,75545,151328,491,0.0789193983071807,0.0826288725538758,0.0851645627580797,0.0893809290802323,0.0941190120298787,738282.771565138,0.0860425549458494,242117.861875649,496164.909689489
223996,18705,18872,734,18826,22214,0.00463471899487806,0.0969318541229526,0.140453597374904,0.16318706167409,0.163221846786512,914641.148769645,0.113685815790667,629644.454589038,284996.694180607
225923,15412,48388,24212,23155,19640,0.0492376853534694,0.223005563163902,0.225713481907548,0.239313247117568,0.252353655448441,844078.084467967,0.197924726598186,215184.453179036,628893.631288931
226077,18840,21994,399,250392,22923,0.118554909509095,0.127441567369009,0.130602196360099,0.138273790614003,0.138314312797462,778800.795622953,0.130637355329934,270708.982481364,508091.813141589
231076,543,14391,17,40001,463,0.0594557718375005,0.07595049540902,0.0874653444059448,0.105261853935104,0.134541780546546,491248.822887387,0.0925350492268231,57021.9400013363,434226.882886051
234862,15306,214799,14515,20080,5725,0.0388717706633393,0.0492670944220757,0.102954802810913,0.129215375312009,0.129416749661265,642984.333793109,0.0899451585739204,162284.534890799,480699.79890231
243649,122701,299,348,102,726,0.105190426975948,0.135448850520098,0.14064527374679,0.146564134552834,0.161134235905742,707828.543599545,0.137796584340282,580114.939438268,127713.604161277
245649,41052,185180,23153,3907,2524,0.156373387028571,0.178143857363018,0.214421306561818,0.247931354899423,0.253255669677641,925598.511638172,0.210025115106094,173399.189067324,752199.322570848
247562,16643,63388,21976,452,1413,0.0714901460042279,0.102510004010407,0.102821073833698,0.106090194847089,0.107270461967971,363776.210103875,0.0980363761326786,194620.215700504,169155.994403371
249016,299243,253902,503,278352,44268,0.0254865914096953,0.087936389531319,0.0906375005091018,0.0933823309844578,0.106670659542174,538558.062003255,0.0808226943953496,266278.310998757,272279.751004498
249094,5357,15524,2669,518,62,0.060265875338937,0.0747562768664015,0.0884810283285777,0.10009441774561,0.106832005326184,546684.788064105,0.086085920721142,118491.805457586,428192.982606519
253818,19574,250399,21764,19557,27719,0.0380676299547237,0.0442713829925612,0.0483367920499373,0.048645644518512,0.049900539064603,444823.057207752,0.0458443977160674,146697.50321722,298125.553990532
253852,17313,294122,17627,224,16572,0.108804416449212,0.144819858860924,0.150249130805875,0.15222330283065,0.153092021236159,824824.135057577,0.141837746036564,297844.300494653,526979.834562924
253925,5357,19640,16980,15317,16993,0.101890177482524,0.107738753832096,0.115051460440748,0.115193862896698,0.120481009369803,825606.868688184,0.112071052804374,270088.762858677,555518.105829507
257283,17313,14392,22504,17627,127025,0.00558584157973673,0.145116287542082,0.148804688894377,0.151938855118109,0.157172216137397,688271.152668692,0.12172357785434,286875.235798664,401395.916870028
258560,16986,10682,44920,40982,482,0.0362127827629545,0.121838727856123,0.138864471836982,0.162508835926764,0.165671600351564,670952.154654408,0.125019283746877,231869.847106555,439082.307547853
258628,16158,300535,301864,104,21126,0.0108892202429654,0.0954193766907562,0.119699956033089,0.123489876619572,0.124325962365033,285082.152188518,0.0947648783902831,154289.376844892,130792.775343626
264728,151294,67280,16330,23,2133,0.0587703899961425,0.0857714037165023,0.0882368767205253,0.0888005309299376,0.0976167235177927,591459.202914748,0.0838391849761801,223216.113065114,368243.089849634
266085,270459,224384,135421,22039,209254,0.0628420914320793,0.105801646081127,0.149014602535822,0.164343370355246,0.226481452355723,652310.245651461,0.141696632551999,180662.420273184,471647.825378277
266301,274753,31605,27972,29641,50173,0.0994551175984093,0.103772512562061,0.107321697780299,0.114336225073903,0.115803205540178,325998.618919551,0.10813775171097,79889.0910490269,246109.527870524
269175,221,806,14515,59140,15302,0.00683987393059899,0.0658180495560701,0.090216573949817,0.101041274857353,0.108366658488488,856536.927347256,0.0744564861564654,362331.530065561,494205.397281695
274886,213614,122710,126,687,14288,0.0740360698382634,0.0749737263650593,0.0843493011331205,0.0911200798486796,0.0936953039393053,869215.175624683,0.0836348962248856,257731.015497612,611484.16012707
274932,16330,2133,5760,23,67280,0.0540086899214772,0.0908584591646899,0.0992367581384302,0.101285152681783,0.103938414983482,645610.62612322,0.0898654949779725,278309.343770034,367301.282353186
276107,18638,189,15841,21051,502,0.0956326024123866,0.106452107561517,0.107353056999778,0.115038034688709,0.128267998476152,606302.222164858,0.110548760027709,107977.242812262,498324.979352596
276323,19316,234794,112804,2501,354,0.0833622059528669,0.119799776464259,0.121766137410198,0.123567330472576,0.126408882933083,554608.788621372,0.114980866646597,211078.881623543,343529.906997829
282488,16993,32390,18348,15675,15317,0.0745547297251934,0.0843164245301934,0.0952276251874779,0.0982439578659921,0.10140560440279,642223.306727311,0.0907496683423294,586154.25932651,56069.0474008014
282509,18341,502,7013,18638,19528,0.098580752825735,0.0989725401539364,0.108112287993798,0.125346128613759,0.1270678417802,568368.425477651,0.111615910273486,564810.454595708,3557.97088194278
282510,299144,83,21055,18338,128290,0.10234937662514,0.104587138414282,0.118359931195788,0.126874347601587,0.140305134993287,751301.385029034,0.118495185766017,228825.044710282,522476.340318752
282656,15821,194,17961,245,5654,0.00082610432526268,0.0764324271627077,0.0820488452708604,0.0939930955057127,0.10142751835733,344413.193981697,0.0709455981243747,221535.252306485,122877.941675212
286574,51545,4981,19554,279,14194,0.0634108761063558,0.0854609797467413,0.104497830100967,0.122271121189637,0.131322180625846,936839.635537246,0.101392597553909,426705.857326398,510133.778210848
286584,213614,22287,2762,16982,22234,0.118000571103096,0.12136068477931,0.126463226402461,0.145619624904114,0.151051820520235,823282.596647948,0.132499185541843,584682.135375503,238600.461272445
289117,15421,3299,380,16086,19003,0.151575985110978,0.167235663869124,0.176600233359854,0.178879414068588,0.188496095841268,521306.151690065,0.172557478449962,85308.3362803309,435997.815409734
289300,543,463,14391,128290,214795,0.146913856765842,0.151780598685839,0.153831906149392,0.156524967340968,0.161180221378912,499776.934095593,0.154046310064191,122836.077413831,376940.856681762
292935,3699,192886,223,849,6855,0.0987741124609652,0.109096259100067,0.111434054657921,0.119915866278164,0.123122036606904,537078.53615641,0.112468465820804,367237.16630808,169841.36984833
303228,20080,16161,18701,20642,207498,0.148198694010606,0.156333014904899,0.158559559866077,0.1593121156992,0.165503657401027,805191.031074329,0.157581408376362,580324.563207503,224866.467866826
