"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5","monto_promedio_vecinos","distancia_promedio","monto_promedio","ganancia"
26502,185320,157188,4746,19557,176133,0.0739237047886641,0.0819248037171926,0.0830874455778382,0.0850344342938523,0.0853441003686054,54021.9025484849,0.0818628977492305,15125.6711111111,38896.2314373738
27086,217447,16475,47631,26148,36326,0.0628326877899015,0.0720741280888276,0.0892273113299738,0.0895226522569501,0.0895312794811789,49893.6466969697,0.0806376117893664,32125.625,17768.0216969697
27749,15820,15969,311,299144,83,0.126922189162099,0.133258934989342,0.175304479882143,0.191471647073656,0.200985118571749,52613.3493555555,0.165588473935798,21747,30866.3493555555
28455,2668,989,19626,3527,516,0.0901670264597969,0.0952984106454019,0.0972357590858129,0.0986485374601117,0.107067677753083,72714.0227323529,0.0976834822808413,26787.77,45926.2527323529
28691,311,19003,803,214795,327,0.156964690739967,0.160653984968952,0.167203553810833,0.173495317149401,0.176349511747147,55152.1825030303,0.16693341168326,44521.9583333333,10630.224169697
29805,399,20159,17786,267,292,0.0859009396618247,0.0954636860758578,0.0961376669444964,0.0963312057761435,0.0973247470915944,57829.5312969698,0.0942316491099834,11981.7066666667,45847.8246303031
30458,18119,365,182650,132,22073,0.131706154686133,0.133494472112671,0.13354815233319,0.136458763223443,0.147451457883686,50599.8375952381,0.136531800047825,11640,38959.8375952381
30668,48759,30754,23656,242041,31540,0.078472321522049,0.0974398027084707,0.143766901617285,0.158234915131387,0.164484553543834,45133.1519166667,0.128479698904605,12610,32523.1519166667
30892,97,21078,18488,22017,461,0.066182085101969,0.072637878879264,0.11396024333242,0.127072728694226,0.129479167762224,68720.9095844157,0.101866420754021,67523.24625,1197.66333441566
32939,223,745,431,3699,200162,0.159188763217282,0.162564047152193,0.164382551877193,0.166320994964962,0.170561929934287,40871.2198794872,0.164603657429183,31875.82,8995.39987948718
33406,270295,21078,97,442,27119,0.0750094749417034,0.113038095612199,0.117965418605358,0.148914163829088,0.154136844766611,51806.6318321429,0.121812799550992,37972.2,13834.4318321429
36261,11314,174,23153,3907,21368,0.0924140402409511,0.124810067360427,0.146140677649479,0.163155798322523,0.238471139064804,64457.9805,0.152998344527637,45364.225,19093.7555
38527,18140,15050,15434,19009,4068,0.0518575606967292,0.11426649356532,0.162944816828092,0.200083073240817,0.207650239181592,62591.2222888889,0.14736043670251,38742.343,23848.8792888889
40394,291554,43630,16267,856,72053,0.00929793541411737,0.0772672072471655,0.0907380661725714,0.0930016007929908,0.0944674080447796,35856.0711785714,0.0729544435343249,7026,28830.0711785714
40987,21368,41052,174,185180,21728,0.236565108747257,0.260270766073263,0.271064967905561,0.289598720256736,0.297248702802752,53081.1407,0.270949653157114,34941.4,18139.7407
45884,19316,19365,84995,126,379,0.0792305340430243,0.118045899171454,0.121277282403712,0.121959974574437,0.12233269868507,45096.2462095238,0.112569277775539,14051.65,31044.5962095238
46333,23656,4876,296510,48759,30754,0.0642521468515534,0.0789647744272825,0.112415250248643,0.112674441407672,0.11770606273835,46273.6150833333,0.0972025351347002,27736.368,18537.2470833333
47356,20600,26650,24229,88135,72183,0.124544944810747,0.124941386134868,0.127446731378265,0.128172646197106,0.128334869615046,31527.5379238095,0.126688115627206,28094.945,3432.59292380952
47602,217447,16475,47631,17854,20062,0.0500879269850656,0.071710653121378,0.0859609479234758,0.0985651414301434,0.102904971548865,76976.6149696969,0.0818459282017856,26175.1266666667,50801.4883030302
49065,46057,276047,1848,21501,19310,0.118238447717132,0.132784311900566,0.133005519863227,0.136197775722218,0.140615290600027,62388.2756483516,0.132168269160634,53406.4655555556,8981.810092796
50804,903,20600,2927,694,67275,0.0736506737874507,0.0764291630306778,0.0885137504840753,0.0923301355181659,0.0936897949636177,58743.0869047619,0.0849227035567975,45286.1333333333,13456.9535714286
63457,29165,148,5725,20642,301864,0.0767734908206236,0.115889516489565,0.12285808524469,0.124198422874849,0.12870353354853,48979.6959818182,0.113684609795652,34195.3433333333,14784.3526484849
66399,78364,448,84856,83098,21495,0.102823515067556,0.104647310151726,0.106229006142836,0.107154421071355,0.112690741690667,55748.0698928571,0.106708998824828,9008,46740.0698928571
69387,228666,284793,5208,22686,5398,0.00590351365089936,0.0607370857702874,0.0754576202289337,0.0766413862186813,0.0779082025548677,64660.5951428572,0.0593295616847339,19997.755,44662.8401428572
69455,22073,182650,745,18226,86295,0.00460953607069699,0.132992255364194,0.137548547331315,0.138445401785833,0.143603736173185,35444.8622619048,0.111439895345045,19959.7333333333,15485.1289285715
72208,20852,24433,24224,26104,6755,0.0591705559877434,0.0857635382045431,0.0858465187099562,0.110537717939912,0.118279796434493,68517.6241861111,0.0919196254553295,33087.14375,35430.4804361111
77202,265,2669,2573,5357,16173,0.0172723065921145,0.0706385551424042,0.0757430949998222,0.0835021998446088,0.0946998930349867,30012.7580060606,0.0683712099227873,24536.8571428571,5475.90086320352
88144,15821,194,17961,245,111225,0.0353435719411977,0.0688643214892105,0.0735614855670401,0.0858857353257297,0.0931700887136101,29190.5314666667,0.0713650406073576,18791.4,10399.1314666667
89009,17961,194,1401,1174,20032,0.0934282944073388,0.11231333160881,0.123129116625121,0.137143713664762,0.138598597025618,43670.8351714286,0.12092261066633,40560.9742857143,3109.86088571428
89053,2881,18351,16970,236850,16839,0.0622647256147141,0.124379661335079,0.133595592256468,0.141909078525904,0.142740770509262,66553.949,0.120977965648285,61290,5263.94899999999
89065,15666,56428,37744,479,73076,0.0748822778605176,0.124127692698848,0.129295370974097,0.132965927591503,0.142687493200933,50779.3159321789,0.12079175246518,39055.326,11723.9899321789
96196,85645,448,27828,84856,23229,0.0788532603637067,0.0966933321171737,0.0982015106121329,0.104124538059974,0.108023642128733,52543.2179285715,0.0971792566563441,22376.52,30166.6979285715
98481,26104,4876,8743,24224,24131,0.106082812934177,0.113073063302671,0.114278240046064,0.122474007522741,0.136204999850071,32049.455275,0.118422624731145,22374.0272727273,9675.42800227269
106736,22287,2762,213614,18125,22234,0.0616624374326414,0.123618794096669,0.125788577177208,0.148822974252743,0.150006570779536,64119.3793333334,0.121979870747759,12000,52119.3793333334
127007,18823,241665,253902,274889,21752,0.10699015559937,0.112477575818932,0.116919096576597,0.117646708986028,0.118855664853206,31241.6350626567,0.114577840366827,24908.565,6333.07006265666
127020,18826,2734,188,20258,726,0.0995984794063592,0.116760022425289,0.118499538491413,0.119163336100736,0.120840491121261,93116.7066615384,0.114972373509012,33055.8333333333,60060.8733282051
128105,14313,49,16597,79903,80182,0.179502773652265,0.243556582250906,0.261440712455896,0.297975248173194,0.299756049710932,59776.9314385965,0.256446273248639,44549.2,15227.7314385965
131403,20266,2734,188,2824,79249,0.284382133661374,0.292009069285924,0.292145357005579,0.303001072595863,0.304150782379961,82979.1728782051,0.29513768298574,35850,47129.1728782051
136769,87369,296524,249055,75545,264,0.109416794644564,0.136982239427309,0.139213810252405,0.143295980329576,0.144313397853729,58807.8623333333,0.134644444501517,33934.63,24873.2323333333
148618,19014,2794,19915,21499,21119,0.108783202023327,0.112571857951408,0.113575988755784,0.113590137541447,0.114831731104525,60444.4059813519,0.112670583475298,25061.26,35383.1459813519
163837,18165,793,21803,79249,18826,0.0839578121013637,0.158435526702546,0.17635809281704,0.177160021840136,0.184342516818562,48401.4952222222,0.15605079405593,15780,32621.4952222222
168946,22474,24432,77117,19588,4268,0.0625365372277377,0.0692262200158852,0.0695697979109078,0.0827167627709493,0.083791409776818,72305.0793346154,0.0735681455404596,19350.345,52954.7343346154
176237,68231,20,264793,21477,69499,0.0733762329326737,0.0876124376125009,0.0967118220806761,0.0993319772813062,0.0999902851696077,50040.5861666667,0.0914045510153529,23969.22,26071.3661666667
185311,22333,264,15331,3931,16264,0.0390441582812862,0.0548184614114659,0.057297552350173,0.0615814223297205,0.0770327010471834,43918.4182285714,0.0579548590839658,33809.348,10109.0702285714
191056,150994,5654,16327,25840,379,0.0595212272642668,0.0692988551483349,0.079659313493029,0.082312859725995,0.090807001661508,58820.1493535354,0.0763198514586267,44262,14558.1493535354
194689,18175,16086,15421,23939,268,0.00324371482474148,0.103778958003474,0.11738268385875,0.125560865574547,0.136848645334772,38302.4820595238,0.0973629735192569,13900,24402.4820595238
197022,383,380,19003,214795,32624,0.102838879297527,0.134357998922415,0.153243627370607,0.158638880266787,0.164393732652585,43913.742969697,0.142694623701984,34276.4133333333,9637.32963636368
199010,264265,126081,132936,236836,191164,0.257945990090318,0.269134851285394,0.280551425846996,0.2978589818532,0.301087071204189,43057.9235238095,0.281315664056019,38603.7657142857,4454.15780952381
200699,21119,89,284990,8743,42824,0.0485700989906609,0.0729814761515987,0.0758417317353662,0.0763266210666823,0.0806341575566743,38137.108875,0.0708708171001965,9140,28997.108875
207601,15683,102,15999,30754,48759,0.181520252927147,0.196579644417454,0.215626195254691,0.21582678905525,0.216537077304364,48149.5768690476,0.205217991791781,12304.26,35845.3168690476
209156,18647,482,10682,2615,44920,0.0743594008052303,0.119671690556669,0.14762454458843,0.155873282621534,0.169123150661494,46873.6932424242,0.133330413846671,29894.29,16979.4032424242
210790,274753,27972,18129,22316,31605,0.0938895066699497,0.103447966053317,0.108374809699823,0.10838583132382,0.120301512041161,22257.6074,0.106879925157614,15447.2,6810.4074
216211,293024,583,81062,1052,5731,0.0744455900437929,0.0894153912678943,0.0979898284462554,0.100282372530499,0.12156293932581,61035.3402893773,0.0967392243228503,19404.5,41630.8402893773
216271,24023,407,687,2780,14288,0.096499813980212,0.137670181424217,0.140374528550775,0.143030096581065,0.145911377008617,30105.7401454545,0.132697199508977,22895.21,7210.53014545454
221801,73243,284793,75545,151328,491,0.0778812697345953,0.0818481798267557,0.0854306983617148,0.0883899766234629,0.0931760091994655,63220.6358571429,0.0853452267491988,21610.8,41609.8358571429
223996,18705,18872,734,18826,22214,0.00532736083162955,0.0926278820777179,0.139209204893705,0.16110964845154,0.161222261297602,81748.452917749,0.111899271510439,57484.5,24263.952917749
225923,15412,437,48388,24212,23155,0.0486748652533928,0.172669742443632,0.220813541487786,0.223305345435129,0.236878467336934,86396.4897837607,0.180468392391375,19737,66659.4897837607
226077,18840,21994,399,20159,45532,0.116031942439211,0.128169923051124,0.129633577002415,0.136260768254909,0.13679169812688,71756.5298454546,0.129377581774908,25171.2866666667,46585.2431787879
231076,543,14391,17,40001,463,0.0587224814688489,0.0749877026060897,0.0865525993567058,0.102339290599279,0.133043810859653,36785.9449396825,0.0911291769781153,5078,31707.9449396825
234862,15306,214799,14515,20080,5725,0.0384658091272936,0.0487655155145214,0.101914588132877,0.127896396080778,0.128230179520707,50280.7481435897,0.0890544976752354,16176.365,34104.3831435898
243649,122701,299,348,102,726,0.102358373910177,0.133760977629128,0.138561014070768,0.144906565335162,0.159546745187789,55758.9103092437,0.135826735226605,52603.125,3155.78530924373
245649,41052,185180,23153,3907,110,0.154915511202443,0.175518790298239,0.212714059870174,0.243512339252982,0.299872851571488,60623.8264,0.217306710439065,15746.34,44877.4864
247562,16643,63388,21976,452,1413,0.0707549720476356,0.101056376578494,0.101813711019724,0.104244633387514,0.106106155470635,27630.0770909091,0.0967951697008005,17331.6,10298.4770909091
249016,299243,253902,503,278352,44268,0.0219600384264521,0.0869893156682544,0.0897047975560595,0.0901986361240346,0.103352082342889,47286.2143076923,0.0784409740235379,23713,23573.2143076923
249094,5357,15524,2669,518,62,0.0594569367908934,0.0763924729168651,0.0903400265535835,0.100286032606115,0.105579422780025,40647.2926060606,0.0864109783294964,11186.88,29460.4126060606
253818,19574,250399,21764,19557,27719,0.0376582168103907,0.0438395073333384,0.0478250330943997,0.0481627241472658,0.0493005250617064,37805.1312,0.0453572012894202,13939.2,23865.9312
253852,17313,294122,17627,224,16572,0.10767740801666,0.143023323247045,0.148730434271992,0.150346872125796,0.151476264768169,66102.3724619047,0.140250860485932,26524.06,39578.3124619047
253925,5357,19640,16980,15317,16993,0.101177512185063,0.106646421032306,0.113727204013705,0.11380309555876,0.119213775573176,61019.3239030303,0.110913601672602,24701.14,36318.1839030303
257283,17313,14392,22504,17627,14624,0.00553429223372113,0.143653809085442,0.147094405262271,0.150383770789791,0.151452505953856,68358.54612987,0.119623756665016,26468.375,41890.17112987
258560,16986,10682,44920,40982,482,0.0358223505562433,0.120665911842256,0.13645327026336,0.160833221380888,0.163854968408087,55621.9001666667,0.123525944490167,21333.2,34288.7001666667
258628,16158,300535,301864,104,21126,0.00996859199799025,0.0911758662150796,0.118536068214229,0.122186416790993,0.123541412507194,22368.2923809524,0.0930816711450972,13740,8628.29238095238
264728,151294,67280,16330,23,2133,0.0590548017221727,0.083688001622169,0.0871791632481952,0.087818839397068,0.094127392370436,43085.1839333333,0.0823736396720082,21210,21875.1839333333
266085,270459,224384,135421,22039,209254,0.0622202550634773,0.104670419921059,0.143972704015338,0.163419464590267,0.224203583701295,57172.2068205128,0.139697285458287,18196.54,38975.6668205128
266301,274753,31605,27972,29641,50173,0.10002382407914,0.103007275235195,0.106225101665772,0.112309302522704,0.114610376700659,24314.0050666667,0.107235176040694,8069.66666666667,16244.3384
269175,221,806,14515,59140,15302,0.0103244155810054,0.0657464548836581,0.0890904527839266,0.100054758936621,0.109547274728559,71980.3087174603,0.074952671382754,35628.675,36351.6337174603
274886,213614,122710,126,687,14288,0.0737656928487606,0.0738473674073866,0.0834892184466061,0.0902139517486071,0.0931585447383595,68367.8697333333,0.082894955037944,24747.72,43620.1497333333
274932,16330,2133,5760,23,67280,0.0521352838691671,0.0898911579149764,0.0982322513412,0.0992202564295186,0.102174213229722,46306.0968222222,0.0883306325569168,26444.96,19861.1368222222
276107,18638,15841,189,21051,502,0.0942215234176852,0.104675670659635,0.105246842865153,0.112808323927264,0.126659575385501,45228.2150952381,0.108722387251048,10260,34968.2150952381
276323,19316,234794,112804,2501,354,0.0837942530592169,0.117686651464221,0.121031919536324,0.122288314871843,0.127574739827088,45149.2122539682,0.114475175751739,20056.72,25092.4922539682
282510,299144,83,21055,18338,128290,0.101375101968308,0.10320284069578,0.117206951031285,0.125639870542006,0.135988656068997,61560.8688161616,0.116682684061275,27613.655,33947.2138161616
282656,15821,194,17961,245,5654,0.0008153426939859,0.0756727361410979,0.0821815999690735,0.0930359345843424,0.0994979032255257,25461.4881333333,0.0702407033228051,21973.2,3488.28813333334
286574,51545,4981,19554,279,21994,0.0632606833083392,0.0857081826667276,0.103698571291403,0.120373753520425,0.132257573246386,66311.90845,0.101059752806656,40545.6,25766.30845
286584,213614,22287,2762,16982,22234,0.116608418175746,0.119895873186327,0.128073938818797,0.144056326073706,0.149421730486476,68576.9146060607,0.13161125734821,58380.5,10196.4146060607
289117,15421,3299,380,16086,19003,0.150086344178195,0.165338972773054,0.17554048932673,0.177276592878895,0.186540237642567,40295.0021958874,0.170956527359888,8106,32189.0021958874
289300,543,463,14391,128290,40001,0.145295939972343,0.150149222315715,0.152164160577508,0.154888644648025,0.159205824418617,29248.9205396825,0.152340758386442,12117.5,17131.4205396825
292935,3699,192886,223,849,6855,0.0977480580128848,0.106883795797162,0.109496292059736,0.118799454239742,0.122783235802098,39701.1640095238,0.111142167182325,37201.845,2499.31900952382
