"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5"
30026,94097,5156,19315,17252,213,2.2245464781062,3.61807089411345,3.67287723735419,3.87457646894709,4.01834189607774
21789,188304,194568,189706,914,505,2.62808255219616,2.93070331773101,2.97834363173733,3.04861112522118,3.11769810273212
17313,22504,17434,234,282510,15834,3.33455355113159,4.0416305859614,4.05852794515572,4.07868949748647,4.08575540789331
16173,355,279,230,22017,45844,2.46067976885568,2.57270253516666,2.59852170648202,2.69707506273963,2.87893354226218
14299,297570,15816,1796,18119,17650,2.63877124829359,2.70043378055611,2.82868268414199,3.01294711733968,3.02510143418164
2371,45862,21094,2773,284793,207363,3.07402723890757,3.08813044853148,3.24247790502954,3.32493156175029,3.48066609928388
21713,19310,277285,21115,292006,19574,1.90379457634259,2.19749335239586,2.43009684692676,2.52546176347589,2.67361723368015
17946,212217,3459,169007,264196,76166,4.71843935834797,4.85467253522808,5.31872975384368,5.42140197833098,5.73124402322311
58287,27719,65657,128,24432,182,2.23040846981272,2.27868437505829,2.45983532197083,2.52132385837113,2.63901376448853
17395,16193,803,214795,806,1593,3.44918782880506,4.1138427367473,4.16409011044843,4.41017097101378,4.52335032399128
