"customer_id","monto_promedio"
4268,1201397.71259474
4288,894294.700719041
4500,258336.4502769
4548,985699.93746255
4586,584378.247235712
4622,906585.177382018
4702,860428.187337449
4746,664294.728587655
4792,1642992.87028903
4796,425618.243273178
4813,1142802.74814631
4814,434016.029540893
4820,1234810.36440121
4876,303739.311793489
4879,356461.272719842
4898,408347.291114623
4978,963042.390276024
4981,625122.493379619
4996,578809.678473652
5142,995504.152385367
5156,332751.233003802
5185,268189.135899573
5190,929515.45467138
5208,149772.69138498
5239,547951.589364971
5241,1324476.8958525
5308,644921.346923812
5330,51627.2500496594
5357,299430.844403544
5623,1051317.91636154
5628,97240.7629164972
5654,229728.560329096
5683,262235.26761332
5722,173731.650270585
5725,108616.207128729
5731,445579.03229117
5760,512390.119636688
5762,1188039.36191225
5773,596901.160718215
5786,332145.642210791
5847,527631.284311488
5868,473905.514190585
5876,1227752.8582737
5956,714296.511239871
6117,993109.325273633
6139,136857.559789619
6164,209787.585369096
6328,990632.276012373
6459,603717.276436305
6516,808406.789122115
6598,386633.567187983
6599,796433.092863055
6647,830427.063535055
6704,198136.235256399
6755,1163763.21523612
6763,1668974.14440009
6797,788677.071962607
6855,714581.564772967
6877,1041966.68181081
6999,359725.778203023
7013,299834.309414266
7039,578166.305717156
7496,211319.769239918
7516,207908.829946051
7819,1208229.19372454
7894,184280.120993915
7921,746037.581021905
8688,162471.38976037
8734,1832814.03601444
8743,251452.063091353
8799,966159.637324238
8800,88391.618109433
9313,1181399.54495713
9404,199532.367033419
9568,928596.628630242
10010,35457.0446434389
10137,1617177.41756562
10175,1708505.2668249
10200,236856.78284332
10251,636651.877228255
10256,348879.690074907
10268,151958.942934335
10317,463677.917335325
10546,1272455.33075301
10547,1165147.75193539
10680,109540.156452133
10682,56618.3083312375
10813,172758.816342433
10896,318907.037817619
11039,1398115.02473613
11314,565546.1067252
11635,364683.927880451
12170,193404.270239928
12322,921429.43660039
12464,554596.806919977
12875,327488.706078608
14181,211465.03186262
14194,1352936.54548095
14197,101258.391280647
14199,76760.5450384729
14288,484204.678475229
14299,39401.8637347783
14310,272864.501349167
14313,1636274.2095154
14383,979815.16580005
14391,277754.745576808
14392,203821.138300319
14486,252753.619084301
14497,595991.29661648
14515,1001288.34956912
14634,874314.30007807
14699,1024634.51324448
14701,584737.583159875
14702,1865221.8672172
14811,1348111.41815183
14840,491295.116985074
14896,251684.614466989
14965,312603.079049754
14973,757250.962662151
14985,773803.579229588
14992,399934.292783759
15050,495275.076478304
15300,672780.028915032
15302,553245.906505801
15306,736457.42788197
15313,629827.340369549
15317,635485.343427379
15331,722270.755634952
15401,245040.245357693
15412,1167551.15419624
15413,703208.461674092
15421,439510.842743746
15434,1446518.90389926
15513,1087479.76043849
15514,149571.925488162
15519,791395.748407067
15521,111083.571443285
15524,644174.693861728
15537,1211026.67539736
15666,664281.299620429
15671,894058.450769427
15675,214785.794257581
15683,419832.27617016
15687,630757.934577201
15708,628458.396908173
15718,109977.986851454
15725,289916.947287811
15736,224702.425542724
15747,226088.15482277
15809,1074699.65829841
15813,112721.718278738
15814,658433.238330272
15816,183597.494751512
15817,440272.312950779
15820,914302.111005594
15821,207038.426099151
15826,184073.722810777
15833,111396.209105182
15834,279717.527393253
15841,589612.996971746
15842,444396.021438656
15868,771498.193778188
15879,1475553.68192489
15880,1234596.46174511
15969,530033.809560709
15972,914072.672660721
15980,472206.413662284
15982,114560.035348311
15986,1952937.35450393
15990,1131351.22872911
15999,1074813.65996971
16006,118502.529614877
16032,309223.136903915
16053,822126.105541445
16057,1305732.78026968
16086,1024722.92646025
16158,263923.083121499
16159,796096.14385179
16161,191304.579642123
16165,406956.896382548
16170,136782.004119437
16171,335089.229589246
16173,652652.656726602
16179,989777.230176966
16186,906846.84583088
16193,483827.653444331
16261,214812.097456229
16262,331627.040771702
16263,1041140.25473472
16264,765781.695247856
16266,220628.713468505
16267,452985.386045914
16274,684040.303330133
16283,729589.45299369
16309,194371.118246182
16327,453110.279579842
16330,678214.617630791
16339,697011.376077898
16438,975188.688355573
16446,483269.940732306
16454,416734.473728071
16475,172612.815173933
16494,352020.712621764
16571,541763.838778603
16572,1059145.57327176
16587,975185.993521622
16591,565213.627302736
16596,808885.520523329
16597,1558163.64300108
16614,1101312.845357
16640,818742.540775662
16643,160477.067467156
16647,182542.537826453
16785,404820.830019164
16789,586027.549590285
16792,624909.968268597
16793,283913.189992072
16796,447130.750542774
16806,703517.981887718
16832,1930237.10644905
16839,670106.09211314
16876,923606.327502887
16881,490685.254212211
16900,272238.926074529
16906,653261.0450628
16908,354755.606348286
16970,927201.9484288
16972,143626.846518879
16974,1033405.93473038
16975,516346.26312412
16980,1195762.79157286
16982,379291.948060251
16983,1476880.69229156
16986,1212601.70697062
16993,1154785.47757095
16998,1178681.86059124
17000,824261.851581531
17015,1758913.82084186
17053,1986295.48458941
17182,241012.67340132
17184,163991.274519575
17190,706473.432541135
17216,1011864.8907154
17252,436482.77132562
17254,1270666.65232596
17258,754855.352913977
17263,425407.915001608
17275,778521.180980225
17304,450082.580287889
17312,650357.063496852
17313,351445.335705747
17375,292830.93901462
17377,448312.945323757
17389,687100.301012406
17395,1203419.07972213
17404,800055.964426721
17407,332462.38262204
17413,160477.067467156
17434,542388.58511648
17584,160477.067467156
17617,779236.006371407
17621,255311.477293581
17627,1339358.67653658
17636,713721.530008791
17776,146997.469193979
17778,533299.04350796
17782,434787.787318225
17786,171710.439353159
17793,1290908.7451488
17807,336376.899120553
17832,176824.653532351
17854,905552.167675908
17930,630026.838198022
17931,945396.32244477
17933,1019951.81281055
17935,1276509.69088659
17936,608490.741023278
17938,1187099.3143173
17939,861413.586921688
17942,1268262.08889884
17945,393913.865408829
17946,151823.753129449
17950,1116445.54355157
17960,505429.563022163
17961,414884.782468539
18013,1057423.39675928
18019,192171.305419443
18104,107118.469449007
18105,467275.927398605
18109,552412.321435673
18110,307133.655719489
18118,566889.763601732
18119,752328.942953313
18121,698074.966179366
18125,85519.1939732547
18129,359626.756978901
18140,559427.48848371
18143,963804.230511325
18146,1627580.62891513
18165,226322.429258917
18175,404515.767829142
18194,557944.940836045
18226,502846.47933676
18314,513324.510573649
18319,741813.768164564
18323,1723505.6064368
18324,1309306.63905072
18328,344834.144091564
18330,108903.973624433
18334,182141.427533019
18337,798329.942647498
18338,998222.403136601
18341,731674.901216611
18343,713662.218082177
18344,240479.320049724
18348,1012702.94759112
18351,1343230.45424259
18352,160477.067467156
18458,712106.063262216
18463,489726.562182143
18467,1211992.35395159
18473,139080.059890493
18476,1202042.72740188
18479,589536.682082164
18483,184493.444337019
18488,1476452.29354721
18492,526397.025241073
18500,170665.24709716
18502,136121.239389227
18636,144128.438284764
18638,501241.844402334
18641,592771.67727115
18646,344668.19810184
18647,870427.219460414
18648,1088760.03119454
18650,708763.082182472
18651,1796083.05478163
18656,202926.206184144
18657,139080.059890493
18662,425640.087940253
18677,487418.413146438
18679,366054.257742055
18690,139479.212752646
18694,151039.96502048
18701,718025.221424279
18705,1088316.23817946
18784,1306749.20710399
18797,1929046.50491075
18799,258221.608411012
18800,525002.630145136
18808,388560.160790969
18810,530864.023285108
18812,730715.01490657
18819,575123.690910515
18823,449738.19566183
18825,1175590.05965368
18826,761447.242225103
18828,530019.3984326
18831,431046.716754115
18832,137408.413576089
18833,580420.671315234
18836,354812.030868843
18839,534573.285068415
18840,428670.858882622
18846,382047.222292467
18858,155449.516176201
18872,668657.688634827
18999,317787.892442373
19000,131408.88669828
19001,1125020.91043814
19003,535992.902473729
19006,814340.857851835
19007,473950.784602467
19008,597362.541718601
19009,159428.699896638
19010,504611.23245251
19013,370401.971434011
19014,1834233.29306928
19023,684530.480446361
19028,423984.791531883
19033,612829.780508417
19040,783626.285823643
19055,890500.546018465
19063,191803.308338521
19292,994267.964645653
19302,623484.343892788
19304,811844.407813712
19310,167453.981338831
19314,879183.795352344
19316,374793.423153515
19320,171483.760157328
19324,582724.317940452
19326,210376.920168245
19327,723435.051006973
19338,1220039.18748475
19365,810969.899972221
19528,326249.883421749
19534,1095192.61902957
19540,1655027.34502194
19541,350770.749623734
19544,1438374.85351948
19545,778181.99317987
19547,1241011.42617671
19552,362306.426003445
19554,739039.382131387
19556,1299776.61456807
19557,414965.9013793
19574,178820.006898016
19577,142359.816915239
19578,2003399.23385661
19588,144841.758867599
19626,1493426.63108341
19640,842569.886466186
19915,553963.883490097
19917,652137.816322661
20032,505051.087297899
20052,336920.998442573
20056,410671.775833763
20058,150662.833260244
20062,1652635.6868411
20073,1702934.33989445
20080,1226480.30505787
20081,391441.617318232
20096,300755.604541815
20128,645095.911297519
20133,707780.95464051
20135,549648.96277257
20146,454332.126736093
20159,476926.814156872
20254,39769.1369873225
20256,443847.747595206
20258,997714.44149342
20262,708334.467316231
20266,402405.632247787
20270,549984.66940723
20271,1734103.49405725
20273,1087700.43060422
20275,1347003.43259742
20279,480109.106082615
20284,130952.152732596
20285,543836.935914478
20288,440531.414249687
20303,283282.895899314
20314,484550.288598001
20318,283837.214453572
20322,557255.152220889
20341,74418.111818027
20357,173392.525301065
20560,591789.847398355
20576,236404.333314551
20583,136791.822722415
20589,355413.452237339
20593,894010.108620343
20600,438976.551562176
20603,129220.835243575
20604,246500.741029235
20605,275222.516644737
20606,220690.589833132
20610,783836.33070207
20612,379365.843405757
20628,423014.205870669
20633,679097.321518993
20642,631659.508743252
20656,550289.263953486
20672,444836.855925499
20681,1886184.48313422
20707,932990.309627735
20794,1467433.36499526
20825,151288.865047379
20830,257294.994316041
20833,1173027.22579697
20835,609902.736408991
20836,430948.306835246
20838,228285.423205366
20839,323973.923424363
20840,288460.433284882
20842,279840.477632906
20846,182361.540261029
20849,117878.758259809
20852,1366828.44995095
20854,268105.096726447
20857,229341.68319784
20863,217307.936559497
20864,244548.105690779
20866,238647.081530616
20868,421469.094777833
20885,51186.828011321
20947,746810.328904129
21041,488909.436916715
21042,373308.708645977
21051,728003.791675767
21055,1254458.49065239
21058,362868.718585408
21059,1231263.35717864
21060,1865016.04317984
21061,693043.134110761
21064,439660.771318513
21066,989775.483276193
21067,949282.29645157
21071,160703.905707896
21078,364447.740894917
21080,930146.515024746
21083,752237.731774174
21088,802703.778369863
21092,738012.708171525
21093,139705.459184933
21094,274345.889368012
21095,76095.1410684553
21097,636786.283276248
21102,416184.033020714
21115,137332.399994657
21116,174015.828812925
21119,319357.054099043
21122,879751.483187691
21126,427752.571941319
21262,216647.779708597
21377,1233582.68930772
21475,527285.953212223
21477,149659.886539793
21478,1083909.80015587
21482,1043884.58013641
21487,246953.33740177
21488,1703045.3878063
21489,125982.60889601
21490,477068.834336409
21495,362230.019153745
21496,256942.809400036
21499,911847.870996061
21501,1371135.32584639
21505,252138.992311007
21513,616025.346671018
21514,305288.709556509
21516,153734.16884142
21523,841526.060527541
21524,350050.954010479
21527,173318.223766878
21528,1415800.77082401
21530,385146.281106048
21574,254917.817666929
21713,345227.604702183
21717,110892.900890182
21721,227275.813460511
21723,350598.781132067
21728,320307.899707735
21730,216647.779708597
21734,340927.546198416
21735,379152.471070805
21736,363909.955600814
21737,375032.972522572
21741,658006.808769509
21744,443432.228832675
21745,604688.811939939
21752,363977.089481822
21761,588014.329820605
21762,1772704.09508804
21764,814783.727534884
21765,768495.481213532
21773,698815.495313322
21776,639410.302201093
21778,305023.639680425
21783,880536.014725049
21789,102067.709791251
21803,434163.940927373
21812,577560.977959451
21847,1004063.40951424
21975,466519.07603678
21976,96365.1485989757
21991,1912413.16334687
21994,843604.117083534
22000,166723.253563874
22005,521755.258304169
22006,139201.726334989
22009,325720.7446891
22014,704459.420979977
22017,635626.522384052
22022,553639.958862952
22039,1076329.72232849
22073,317485.442351084
22083,385371.664778374
22085,481280.825016533
22104,214488.682235987
22150,602426.907775029
22214,892949.382615276
22218,762252.481206695
22231,428354.595117767
22234,1563478.22346558
22235,876383.965398522
22244,780301.6945365
22250,232187.256713846
22251,175448.10259108
22255,206833.50622864
22287,825193.788808038
22316,379245.946458934
22329,542969.136747711
22333,463881.924914755
22341,181896.048945273
22457,476507.270186316
22460,292779.18750257
22469,1001068.31940564
22470,295209.410579614
22473,493140.215860584
22474,1156129.7040548
22481,640331.234663395
22492,682393.279978588
22496,590967.047019498
22500,1103466.4851782
22502,123416.888450657
22504,305117.849507513
22509,1198127.94017409
22520,849724.400834282
22529,182813.927870234
22583,254685.540730908
22686,346156.866915521
22687,152777.417504489
22694,581701.413007171
22802,626352.202605569
22891,519118.950528483
22900,487943.904346204
22923,228522.269312009
22932,462639.182954365
23153,1663609.33927604
23155,1372194.53313408
23185,1249069.71200984
23193,1395816.4885008
23229,357423.941482586
23241,377029.807236221
23410,1381707.76484794
23423,457388.983854432
23425,200295.779587358
23428,435927.021706211
23431,155065.040046138
23461,392575.52473918
23492,924001.421245487
23514,425066.371219665
23526,199282.928379298
23629,81432.6883616694
23638,478933.826411949
23656,345113.420980367
23657,316891.519158033
23664,680429.495944005
23667,151772.605631075
23683,1640628.16556519
23706,421904.917229576
23710,1596461.92836815
23714,347845.12309468
23723,1534821.32526852
23926,1900447.53084924
23939,206276.04947386
23941,349556.328793093
23947,1879160.28836591
23961,475617.188941114
23979,1415491.7515935
23980,445007.793323758
23993,460544.405399624
23997,425937.163085889
24023,332084.560123411
24131,292286.866637785
24194,1791859.46185159
24204,615236.03197753
24212,325305.777433944
24221,237218.344918906
24224,453909.523722533
24229,298819.491835422
24230,600054.447527795
24275,130242.182772472
24288,451221.087737686
24321,441308.857886987
24330,531696.011950323
24342,742829.828912402
24346,461652.511935542
24349,1320965.18281879
24409,446000.988996648
24418,631429.857328573
24432,562073.630778395
24433,429451.618300969
24439,899100.56911919
24442,249883.40694783
24449,721151.601564888
24450,336437.334324343
24452,590096.313833825
24453,977755.260970157
24461,703215.090324932
24500,1608930.44293372
24707,661855.011705545
24713,810601.49036408
24724,605072.228404232
24898,133110.063111671
24904,1598260.07373745
24937,548593.986834373
24969,385397.02629959
25226,740994.63399874
25233,309837.933290902
25269,86140.7394110482
25445,1790808.03806781
25451,585639.60459238
25452,1073762.63131129
25460,480608.284160715
25461,686352.664642459
25811,636690.435292331
25840,1302580.67720565
25915,262937.606382821
25943,1146124.44311587
26096,324076.619931124
26104,737244.002959231
26115,248983.107497209
26148,777950.758339302
26442,558080.748673757
26468,751901.345864799
26502,201236.689152207
26510,325898.82787305
26635,156786.320379813
26645,887727.161042525
26650,593159.613387663
26886,762569.48193972
26896,636909.10129577
26972,998259.533515824
27086,478464.137889234
27119,1299717.18596453
27121,313853.458904432
27246,470012.576433191
27269,901415.207454308
27440,374368.740975408
27442,932527.860699244
27554,363708.743699566
27562,327737.699779377
27583,1061384.38880465
27633,458381.236539162
27719,453865.632743524
27749,326467.639712463
27828,570297.772967319
27972,325455.212160527
27977,967167.660449577
27981,544511.977340272
28228,415510.770369301
28235,553736.411715051
28431,418661.774083342
28437,787842.016071762
28455,406341.134490455
28460,358609.154224776
28680,593619.758965999
28691,615748.078608524
29165,1989990.12406061
29558,243820.852379222
29628,227491.998974994
29641,249149.262294163
29805,148237.359524701
30026,1173281.43156538
30275,669038.374723018
30453,486038.262605644
30458,171091.136190109
30657,481983.464331771
30668,185348.730872618
30696,1125993.3650533
30743,403433.443517992
30754,279281.688683395
30775,541824.105734537
30892,833639.952319096
31288,95642.1743991453
31400,649334.716869656
31540,1502104.56964458
31562,420892.37621598
31570,248629.76474957
31605,322014.704927485
32112,307848.389345204
32127,985567.750093649
32305,1145596.44914545
32390,193356.970789527
32622,316850.752922155
32624,358448.617192179
32855,368798.414411608
32896,639709.242437565
32939,381826.78104143
32957,557718.833176819
33184,732851.410190916
33406,526308.697063949
33698,1259338.58601774
33752,536842.660170047
34848,366199.031867464
35343,332479.685511995
36185,816644.828814787
36231,1322864.44524277
36232,617666.291195658
36261,574640.754053223
36326,545863.639377061
36377,1135417.2528203
36880,705305.064545866
37049,285210.750170264
37744,920392.367022922
38527,480403.181706429
38528,485736.577738673
38602,497844.290448936
38623,1209225.97925288
39243,313735.797954396
39358,632369.094022735
40001,323288.179071888
40394,100264.097927443
40448,313735.433941018
40982,362509.912096194
40987,409505.587509164
41012,599711.445745779
41024,954237.204922411
41052,843563.559890294
41058,446797.969450439
42477,377171.1589639
42824,264074.45661078
43352,789548.541429694
43510,335494.359117132
43630,1103752.73578004
43958,812938.495123387
44268,633963.12597685
44920,802549.677774284
44955,733636.019911795
45184,1038257.24642881
45532,960372.690092285
45844,357499.674373162
45862,259215.940235851
45884,184853.222894249
46057,492826.083318838
46297,611813.952435884
46333,338077.821497951
46350,1138847.3057317
46579,448310.413789709
46595,1182277.4578309
46854,196274.728278877
47196,783374.331175557
47332,406276.396589002
47356,364445.357859338
47583,758027.443756314
47591,104139.392013952
47602,308034.234198248
47631,840603.334183762
47812,788859.358652029
47816,690870.199412345
47820,212372.090317533
47975,957747.739261634
48253,453856.904503335
48256,370998.998390225
48259,1241044.38272941
48267,1058109.77479167
48388,512769.071109386
48607,1476878.88618694
48620,417734.412595685
48759,358683.711036471
48766,654324.106290325
48996,665429.422809689
49035,1815358.7431508
49060,1510443.81522021
49065,672298.729296772
49099,289696.854147903
49110,409849.865064721
49366,195261.36002616
49372,706957.200182791
49400,15162.8154652673
49406,544978.052158614
49717,1151178.3542608
49757,190452.893969101
50173,638783.324728582
50419,73510.159068672
50438,892267.290226362
50723,389246.285770955
50804,593843.508343287
51194,331221.928448903
51289,306442.437556663
51303,544193.971478831
51545,849259.402151412
51558,609530.521373112
51737,612407.668782898
52644,743999.012895735
53660,943250.655964324
54698,430907.94672686
55628,403881.579237191
56428,545699.176537274
56443,1085502.71460448
56477,1032334.60606919
57716,806265.013715445
57720,704327.706417079
57742,415848.245879799
57746,315544.320227928
57769,141149.037635507
58249,239389.44273484
58265,462561.622824745
58856,821446.768652381
58906,957771.76549078
58913,806457.211303122
58931,335461.472308446
58955,1080021.40648579
59117,1719951.68671268
59140,1385243.02750296
59171,596183.241354559
59214,595675.325129795
59499,1045100.69666772
59510,497045.176848157
61431,653815.784395162
61441,448299.028080419
61475,158208.13104
61499,1341321.2619714
61503,339570.64257068
61513,688487.062967508
62467,747032.266214851
62487,641380.497829157
62511,737193.088159972
62546,877667.568873544
62557,556264.730821213
62562,1271956.92658522
63388,309540.190374543
63394,763324.254828304
63398,285552.273288631
63432,312773.078868313
63457,368778.373039839
63495,504898.372842854
64266,718536.968557796
64305,276098.838358349
65598,263212.928160893
65657,357263.760498119
66399,121171.774427353
66546,651191.434133176
66565,876644.832141713
66567,1299883.93961181
66681,204503.701767323
67188,943945.663164892
67275,863109.764239989
67280,556634.370026376
67356,884552.856113625
68213,1186923.39763637
68231,795300.400774564
69387,231905.015894151
69416,481020.965098648
69452,623971.818181179
69455,244587.515846546
69499,782604.982362057
69500,443430.241244196
69514,410213.732530099
69518,833311.593445722
70314,1088256.49439697
71105,395130.243840972
71126,509720.019002205
71164,808802.464393751
72053,199411.2377204
72183,259240.695622808
72208,407818.473225329
72269,661982.584100849
73076,405615.186045961
73243,710743.15442553
