"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado","producto_1","producto_2","producto_3","producto_4","producto_5","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5"
"bytearray(b'\x1c\xf7\x850g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6445452,-58.45715,"POINT (-58.45715000000001 -34.6445452)",0,2,0,2,2962,0.0171673819742489,3.02575107296137,107759524.804977,0.524822695035461,0.475177304964539,0,0,0,0,0,0,0,0,0,7,78.508115184962,3,17,3,74,0,29,1,0,1,348.961573640078,0,1,7,0,10,1,0,1,0,0,0,9,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"779254026013","7792798005888","7790036000329","7790036044323","7790290001193",32,194,4,196,197
"bytearray(b'\x1cO\xaa\xc0\x9c\x8aG)\xad\x00\xe2\xef\xd1\xd76v')",-34.6010657,-58.3967165,"POINT (-58.3967165 -34.6010657)",0,1,0,5,2171,0.0877862595419847,2.06870229007634,307630287.405609,0.571955719557196,0.428044280442804,0,1,17,7,0,0,0,0,0,6,109.36755198091,10,115,7,186,0,7,1,0,0,1945.58247339485,0,4,3,3,49,11,0,12,0,1,3,36,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790895067570","7792798011117","40084107","7790895000997","7794450000149",5,194,55,6,195
"bytearray(b'\x1cq\xb1sg\xfc\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6244298,-58.3830878,"POINT (-58.3830878 -34.6244298)",0,7,0,6,179,0.245222929936306,2.31528662420382,152450329.817946,0.521320495185695,0.478679504814305,0,0,1,1,0,0,0,0,0,2,66.4234607522739,1,59,13,215,0,20,0,0,1,858.519677379513,0,2,1,1,25,6,0,2,0,0,1,23,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7798119220015","0","0","0","0",9,0,0,0,0
"bytearray(b'\x1d\x10}kg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.604138,-58.387294,"POINT (-58.387294 -34.604138)",0,1,1,11,271,0.163690476190476,1.98511904761905,194024108.061093,0.515742128935532,0.484257871064468,0,0,21,2,0,0,0,0,0,5,197.024377530953,1,90,10,203,1,26,1,0,0,2622.99256314445,0,3,1,0,48,7,0,7,0,1,0,40,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"350691640707735","366277935829245","467588827131600","7792798001927","7792798001965",194,4,3,0,0
"bytearray(b'\x1d\x912\x94$\xd7H\x05\x81\xb8\xfe\xaa\x96[\xe74')",-34.6026582,-58.3983713,"POINT (-58.39837129999999 -34.6026582)",0,0,0,8,2175,0.00847457627118644,2.0225988700565,445996285.887929,0.567039106145251,0.432960893854749,2,0,20,8,0,0,0,0,0,4,21.7955718950995,7,104,6,200,0,3,0,0,0,1906.91439916791,0,4,3,2,41,13,0,9,0,1,2,31,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7795735000335","7792798003624","7790895000232","7791843008294","779254026013",194,48,4,5,195
"bytearray(b'\x1d\xd0V\x84g\xfc\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5912575,-58.4046209,"POINT (-58.4046209 -34.5912575)",0,2,0,6,1866,0.00189393939393939,2.07007575757576,801556550.949891,0.567246111619396,0.432753888380604,0,0,2,2,0,0,0,0,0,0,48.7175871592662,5,62,0,129,0,10,0,0,3,919.293868152773,0,5,2,1,45,9,0,10,1,3,0,32,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7792798005888","0","0","0","0",194,0,0,0,0
"bytearray(b'\x1dbc\xe9g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6150863,-58.3719079,"POINT (-58.3719079 -34.6150863)",0,4,0,4,20,0.0136363636363636,1.95909090909091,144355422.253618,0.519721577726218,0.480278422273782,0,0,8,2,0,0,0,0,0,1,264.76339781031,2,68,0,102,1,25,1,0,0,1910.88157617823,0,3,1,1,23,0,0,1,0,0,1,22,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798005888","366277935829245","congreso1","Promocongreso5","7792798010349",194,9,195,4,197
"bytearray(b'\x1dZ\x8f\xe1g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6302555,-58.418299,"POINT (-58.418299 -34.6302555)",0,2,0,1,2595,0.0972762645914397,2.79766536964981,105906824.544405,0.49095966620306,0.50904033379694,0,0,0,0,0,0,0,0,1,7,187.752861469776,0,35,3,97,0,7,0,0,0,1695.93218003982,0,2,5,1,15,1,0,0,0,1,1,14,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"9002490100070","7790895009846","9002490248949","7790139002879","7790895009815",9,4,197,0,0
"bytearray(b'\x1e\r~*g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.608801,-58.5122877,"POINT (-58.51228769999999 -34.608801)",0,2,0,0,662,0.0170940170940171,2.75498575498575,120176484.632563,0.523267838676319,0.476732161323682,0,0,0,0,0,1,0,0,0,6,64.6166909507277,0,23,0,54,0,10,0,0,0,1200.961153105,0,0,11,0,9,1,0,2,0,1,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790895012259","350691640707735","7798119220015","7798119220183","7790895012440",5,194,9,197,195
"bytearray(b'\x1e\xdd\xc2Sg\xfc\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6160648,-58.391435,"POINT (-58.39143499999999 -34.6160648)",0,3,0,2,70,0.134122287968442,2.32741617357002,775908051.770055,0.566949152542373,0.433050847457627,1,0,2,2,0,0,0,0,0,1,129.140547318515,2,80,12,155,0,4,0,0,1,945.664629596344,0,2,1,1,36,13,0,3,0,3,1,30,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7791813050117","7793147118822","7790895009815","7790895009846","7793147570743",5,194,4,9,6
"bytearray(b'\x1eK\x81\xbeg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5665624,-58.4994413,"POINT (-58.49944129999999 -34.5665624)",0,1,0,0,787,0.0028169014084507,2.84507042253521,150703421.78253,0.534653465346535,0.465346534653465,0,0,0,0,0,0,0,0,0,6,38.6265432079817,0,18,1,21,0,3,0,0,0,3163.96578307037,0,2,12,0,10,5,0,0,0,0,0,10,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"779254026013","7798062541397","7791813423072","0","0",32,6,5,0,0
"bytearray(b'\x1eK\x87\x80g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5656283,-58.4974733,"POINT (-58.4974733 -34.56562830000001)",0,1,0,0,921,0.0241691842900302,2.83081570996979,123476351.649964,0.558164354322305,0.441835645677695,0,0,0,0,0,0,0,0,1,6,0,0,27,1,26,0,3,0,0,0,2939.32637550915,0,2,12,0,8,1,0,0,0,0,0,8,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798062548679","7790895000997","779254026013","7798119220183","7790895012440",5,3,194,32,9
"bytearray(b'\x1et\x0f5\xb9\\G+\x91\xa2%\x18\xa2\xe6-\x8d')",-34.6027345,-58.4830838,"POINT (-58.4830838 -34.6027345)",0,3,0,0,496,0,2.82252559726962,116519656.618714,0.545344619105199,0.454655380894801,0,0,0,1,0,0,0,0,0,4,138.975410320112,0,31,4,69,1,9,0,0,0,1147.59818883814,0,1,11,0,17,2,0,4,0,0,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798005888","7790895000782","77901729","7792798999866","7791813555018",194,5,55,0,0
"bytearray(b'\x1eu(\xbbCBNZ\xa9(\xd0\xd9\x84z2\x9f')",-34.6053603,-58.3822478,"POINT (-58.38224779999999 -34.6053603)",0,0,0,13,6,0.331210191082803,2.30254777070064,200304255.220194,0.482710926694329,0.517289073305671,0,0,7,2,0,0,0,0,0,8,0,3,65,9,178,3,29,1,0,0,2690.54464446272,0,3,1,1,43,6,1,4,0,1,0,38,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790580119065","7790040659605","7790580101299","7798128000462","7790580116439",55,56,190,49,0
"bytearray(b'\x1f*(\xb9\xd5\xa8MW\xb4Q\x90\xb5:\xd0Qa')",-34.6399494,-58.4213945,"POINT (-58.4213945 -34.63994939999999)",0,6,0,0,2391,0.0909090909090909,3.06909090909091,143154432.089063,0.507109004739337,0.492890995260663,0,0,0,0,0,0,0,0,0,2,181.105288727047,4,28,4,77,1,15,1,0,0,1248.55139296348,0,3,4,1,13,3,0,1,0,0,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"76222018025800","7790407022011","77980212","7790250023524","7795697000343",55,194,3187,48,54
"bytearray(b'\x1f\x05\xa7}g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6073775,-58.4478552,"POINT (-58.44785520000001 -34.6073775)",1,7,0,0,2823,0.0155210643015521,2.53215077605322,214535016.232174,0.535901926444834,0.464098073555166,0,0,1,0,0,0,0,0,1,2,83.9645793336025,5,31,8,79,2,7,1,0,0,1120.1297207347,0,1,6,4,23,11,0,2,0,2,4,19,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7793147571283","7798127830077","7792798005888","7790040872202","7792798001293",194,190,5,52,62
"bytearray(b'\x1f\x05\xa8Pg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6318003,-58.4833494,"POINT (-58.48334939999999 -34.6318003)",0,4,0,0,317,0.0292207792207792,2.39285714285714,214850954.072382,0.561736770691995,0.438263229308005,0,0,0,0,0,0,0,0,0,4,215.208153349887,2,53,2,98,0,15,1,0,0,1855.14952553526,0,1,10,1,14,2,0,1,0,0,1,13,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7793360005060","7798119220183","7790036000329","0","0",62,9,4,0,0
"bytearray(b'\x1f\xac\xeb\xadg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5505159,-58.4513553,"POINT (-58.4513553 -34.5505159)",0,2,0,0,956,0.00436681222707423,2.43231441048035,135167005.784282,0.560143626570916,0.439856373429084,0,0,3,0,0,3,1,0,0,6,166.191760083354,0,30,3,32,1,7,0,0,0,1241.21055648562,0,2,13,1,12,3,0,1,0,1,1,10,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7792798005888","7790895000997","7790895000997","7501064199847","77927965",194,5,3187,385,9
"bytearray(b'\x1f\xac\xf0\x0fg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6157835,-58.4016207,"POINT (-58.4016207 -34.6157835)",0,6,0,5,2049,0.227450980392157,2.52549019607843,346672151.860421,0.538819875776398,0.461180124223602,0,0,2,1,0,0,0,0,0,1,125.50980269467,4,75,7,149,0,3,1,0,1,924.951221903786,0,2,3,0,27,5,0,2,0,3,0,22,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"7793147118822","7501064199847","7792798001712","7792798012923","7792798002337",194,5,9,0,0
"bytearray(b'\x1f\xad\x8es\xd5\x96Is\xaa\xbb\xbc\xa5Q93x')",-34.6203686,-58.4194411,"POINT (-58.41944110000001 -34.6203686)",0,4,0,1,2529,0.103723404255319,2.73936170212766,299297370.802838,0.529126213592233,0.470873786407767,0,0,1,0,0,0,0,0,0,6,108.127102367002,0,64,2,116,0,4,0,0,0,1154.02378308746,0,2,5,2,31,2,0,4,0,2,2,25,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7798119220183","7791690709047","0","0","0",9,195,0,0,0
"bytearray(b'\x1f\xde\xb0\xb1i\x9fOf\x84X\x84o`\x96c\x90')",-34.5949155,-58.5030056,"POINT (-58.5030056 -34.5949155)",0,2,0,0,632,0,2.63066202090592,131659977.627855,0.525827814569536,0.474172185430464,0,0,1,0,0,0,0,0,0,3,8.14784327192042,0,38,3,51,1,10,0,0,0,1127.56651137763,0,2,11,1,13,2,0,1,0,0,1,12,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798010349","7797279800858","7792798002788","7792798009350","7792798992317",194,195,197,703,0
"bytearray(b'\x7f.!\xb3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6097818,-58.4226816,"POINT (-58.4226816 -34.6097818)",0,4,0,3,2468,0.0510948905109489,1.97445255474453,559227557.824926,0.559149722735675,0.440850277264325,0,0,2,1,0,0,0,0,0,5,142.335036128611,3,79,2,119,1,5,0,0,1,859.055623147437,1,2,5,2,42,8,1,7,0,2,1,33,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"7790380002734","7790380002857","17790380028205","7793147118884","1779380028199",55,194,5,1683,48
"bytearray(b'\x7f\x00\xb9\xdcg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6285091,-58.4825638,"POINT (-58.48256379999999 -34.6285091)",0,4,0,0,298,0.027027027027027,2.29054054054054,359622023.869541,0.564896755162242,0.435103244837758,0,0,0,0,0,0,0,0,1,3,169.172946655372,1,43,2,84,0,10,0,0,0,1568.02059688064,1,1,10,1,12,1,1,1,0,0,0,11,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7501064199847","7791843008294","0","0","0",194,195,0,0,0
"bytearray(b'\x7f\xab\x17\xdbg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.613753,-58.4265266,"POINT (-58.4265266 -34.613753)",0,4,0,2,2488,0.0563380281690141,2.22769953051643,472117183.119341,0.563751317175975,0.436248682824025,0,0,3,1,0,0,0,0,0,5,131.480819344135,2,85,5,98,0,4,0,1,1,173.606227949195,0,4,5,1,36,7,0,9,0,2,1,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798001712","combodorilays","7793147001827","7790070318640","7792798001927",194,1683,221,4,62
"bytearray(b'\x7f\xb8\x7fW\x8a\xbfJN\xa6\x98S\x0fu\xeb\x99Q')",-34.5702954,-58.4963986,"POINT (-58.49639860000001 -34.5702954)",0,1,0,0,793,0.0107238605898123,2.65951742627346,142926558.391414,0.527217741935484,0.472782258064516,0,0,1,0,0,0,0,0,1,5,320.769232319805,2,27,0,45,0,7,0,0,0,2906.42178582783,1,3,12,0,16,0,0,1,0,1,0,14,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"5553232225000","7792798001323","7501064199847","7793147000936","7793147572051",194,5,55,0,0
"bytearray(b'\x7f\xc4\n\xbdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622731,-58.4416628,"POINT (-58.4416628 -34.622731)",0,5,0,3,2758,0.0048076923076923,2.01442307692308,321072502.006254,0.581145584725537,0.418854415274463,0,0,0,2,0,2,0,0,0,3,116.090613474441,1,52,4,116,0,7,0,0,0,1097.55412072491,0,1,6,2,29,5,1,8,0,0,1,21,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798003761","7792798001927","7792795002405","7792798002443","7792798003846",194,5,6,195,4
"bytearray(b'\x81\x03.\xacg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6087362,-58.4304911,"POINT (-58.43049109999998 -34.6087362)",3,4,0,2,2859,0.00699300699300699,2.27972027972028,289366501.125041,0.54601226993865,0.45398773006135,0,0,2,2,0,0,0,0,1,2,22.4707071604602,1,75,2,87,0,23,1,0,4,382.335128594216,0,2,6,3,33,6,0,4,1,4,2,25,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790036001562","7790036001678","7790040003569","7790580134839","0",4,190,221,0,0
"bytearray(b'\x81\x03v\xe1g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5974893,-58.4117457,"POINT (-58.4117457 -34.5974893)",0,4,0,3,1854,0.0202429149797571,2.30364372469636,254192879.879544,0.560632688927944,0.439367311072056,0,0,4,3,0,0,0,0,0,3,113.214273259815,4,77,9,129,0,6,1,0,1,447.362023495418,0,2,2,2,43,5,0,7,0,4,2,32,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798119220015","7790290001193","7790895009815","7792798003624","7790577002165",9,197,4,194,195
"bytearray(b'\x81\x0b\x1d\xa5g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6131407,-58.4452988,"POINT (-58.4452988 -34.6131407)",0,6,0,0,2833,0.027027027027027,2.38648648648649,134720209.418617,0.557191392978482,0.442808607021518,0,0,1,0,0,2,0,0,0,3,0,2,44,1,73,0,11,0,0,1,990.615092273509,0,2,6,0,25,2,0,3,0,2,0,20,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798119220015","7793147118884","7798119220183","7793147009175","7790577002165",9,194,195,197,71
"bytearray(b'\x81\x9ac\xd2g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.616549,-58.429656,"POINT (-58.42965599999999 -34.616549)",0,4,1,2,2771,0.0228136882129278,2.19201520912548,633696166.523702,0.570685169124024,0.429314830875976,0,0,3,1,0,0,0,0,0,3,0.00000000279396772,3,96,5,97,0,4,1,0,1,341.203976734329,0,3,6,1,35,10,0,8,0,2,1,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","7792798001712","7792798779277","7790975017518","7792540260138",194,195,32,0,0
"bytearray(b'\x81\xb69W\xddfO-\x8b\xc03\xfd\xfe0\x13m')",-34.6464722,-58.4613019,"POINT (-58.4613019 -34.6464722)",0,4,0,2,2959,0.144444444444444,2.96388888888889,71831697.6727743,0.522961574507966,0.477038425492034,0,0,0,0,0,0,0,0,0,5,2.24690162178466,1,16,1,83,2,31,0,0,1,872.609449327132,0,1,7,0,8,3,0,0,0,0,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"77980168","17622201806504","17790957002607","7793147571245","7790580056001",54,194,55,48,53
"bytearray(b'\x81\xc2tRg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6333321,-58.4316336,"POINT (-58.4316336 -34.6333321)",0,4,0,1,3057,0.141509433962264,2.87106918238994,157113886.342379,0.514786418400876,0.485213581599124,0,0,0,0,0,0,0,0,0,5,182.996545832411,0,32,8,62,1,6,0,0,0,1062.54345903109,0,2,7,1,19,5,0,2,0,0,1,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790290001193","7792540260138","7792798005888","7792798779277","7793147118822",197,194,32,5,71
"bytearray(b'\x81\xcf\xd2Jg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5822008,-58.4435769,"POINT (-58.4435769 -34.5822008)",0,2,0,0,1493,0.0510948905109489,2.23357664233577,145734747.380593,0.518518518518518,0.481481481481481,0,0,1,0,0,0,0,0,0,1,245.389247696595,3,40,1,100,1,14,1,0,0,3142.96879986508,0,2,14,1,25,0,0,1,0,1,1,23,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790315000446","7798062547801","101310918427966","7790036046327","7790036048260",6,195,194,196,197
"bytearray(b'\x81+1\x11g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.594953,-58.3871915,"POINT (-58.38719149999999 -34.594953)",0,1,0,2,195,0,2.63223140495868,399086481.243242,0.56828885400314,0.43171114599686,0,0,12,0,0,0,0,0,0,3,2.88450814122892,1,74,6,151,0,32,1,0,0,2024.05565369632,1,5,1,3,47,7,1,9,0,2,2,36,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7501064199847","7793147118822","7790036000329","755935314348782","7792798005888",194,4,9,195,6
"bytearray(b'\x81CsOg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6135625,-58.4204522,"POINT (-58.42045220000001 -34.6135625)",0,3,0,2,2507,0.0297397769516729,2.28438661710037,507120819.07936,0.567941415785191,0.432058584214809,1,1,1,3,0,0,0,0,0,4,62.1054977113026,6,81,4,110,0,7,0,0,1,815.346336909663,0,3,5,2,37,5,1,5,1,1,0,31,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790290001193","7790590000599","17794450090499","7791203001231","5000291020706",197,217,195,83,0
"bytearray(b'\x81m\xb8\x01)\xefHQ\xa7o<\x0b\xbe\xfb\xee\xbb')",-34.55656,-58.451522,"POINT (-58.451522 -34.55656)",0,1,0,1,943,0.0165094339622642,2.1061320754717,205699839.103419,0.564389697648376,0.435610302351624,0,0,1,0,0,1,1,0,0,2,27.9505054779298,0,41,2,77,0,9,0,0,0,1226.64053171182,0,3,13,1,26,11,0,6,0,2,1,18,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"7791813420385","7798062548716","0","0","0",3,5,0,0,0
"bytearray(b'\x81O_\x95+\x89G\x97\x92M\xac\x0f6L\xa4/')",-34.5945043,-58.4075301,"POINT (-58.4075301 -34.5945043)",0,2,0,5,1861,0.0353430353430353,1.92515592515593,499330383.203933,0.59719222462203,0.40280777537797,0,0,3,5,0,0,0,0,0,1,91.9736676591883,4,77,1,136,0,7,0,0,1,507.149689475665,0,4,2,1,36,10,0,9,0,5,1,22,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"9002490100070","0","0","0","0",9,0,0,0,0
"bytearray(b'\x81o~7g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6309679,-58.433234,"POINT (-58.43323400000001 -34.6309679)",0,4,0,3,3044,0.00446428571428571,2.70535714285714,93168506.2663854,0.524752475247525,0.475247524752475,0,0,0,0,0,0,0,0,0,3,5.98910577191023,2,29,1,82,0,5,0,0,1,745.14093975065,0,3,7,0,21,1,0,2,0,0,0,19,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790290001193","7798159944377","7791519000676","7791519200045","7791519200069",195,156,197,196,193
"bytearray(b'\x81Z\xa25\xe7_L:\x83\xb3\xd7\x0f\x14\x15\x07V')",-34.6185061,-58.4307928,"POINT (-58.4307928 -34.6185061)",0,4,0,2,2773,0.0810126582278481,2.07341772151899,519120167.44179,0.557997557997558,0.442002442002442,0,0,2,1,0,0,0,0,0,3,37.7001762488032,2,74,4,117,0,4,0,0,2,629.163357487323,0,3,6,1,32,6,0,8,0,0,1,24,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7798119220183","0","0","0","0",9,0,0,0,0
"bytearray(b'\x82\xfb\xe5\xb5g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6084657,-58.4233177,"POINT (-58.4233177 -34.6084657)",0,4,0,3,2653,0.102040816326531,4.56122448979592,105082183.453063,0.533557046979866,0.466442953020134,0,0,3,1,0,0,0,0,0,4,72.1541668740428,1,85,8,110,0,3,0,0,1,964.306535332057,1,2,5,3,38,11,1,6,0,2,2,30,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7501064199847","7792798001927","7792798779277","7790315000422","7792798001712",194,6,5,9,4
"bytearray(b'\x82}\xe0[g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6213508,-58.4446824,"POINT (-58.4446824 -34.6213508)",0,4,0,2,2713,0.0182291666666667,2.19010416666667,683673495.932135,0.573127229488704,0.426872770511296,0,0,0,2,0,2,0,0,0,4,59.9971228611098,2,52,9,93,0,8,0,0,0,1478.50104289194,0,1,6,2,24,8,2,7,0,0,0,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798005888","7793984040959","7793984040966","7795232000524","0",194,56,195,0,0
"bytearray(b'\x83-\x9b\xfeg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.677546,-58.475063,"POINT (-58.475063 -34.67754600000001)",0,4,0,0,3275,0.00934579439252336,2.94392523364486,67683238.467643,0.584126984126984,0.415873015873016,0,0,0,0,0,0,0,0,0,3,77.3687775195609,0,36,6,71,2,37,1,0,0,2190.77889691644,0,2,8,3,12,2,0,1,0,0,3,11,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"7792798005888","7798119220183","7792931000039","7798265860011","7793147118822",194,9,6,32,197
"bytearray(b'\x83\x05\x17\xa0g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5967769,-58.391947,"POINT (-58.39194699999999 -34.5967769)",0,1,0,3,1938,0.0174418604651163,2.52906976744186,61819761.9854257,0.6,0.4,1,0,18,6,0,0,0,0,0,4,60.0718343664638,1,110,12,172,0,13,1,0,0,1883.41918415377,0,5,2,2,47,4,1,8,0,3,1,36,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798005888","7798119220015","7792798003761","7790315000446","7790315000439",194,9,6,195,62
"bytearray(b'\x83\x0c7\xcf\xd2dM\x13\x83\x17\xaeZ\xef\\\x85c')",-34.5657836,-58.4796449,"POINT (-58.4796449 -34.5657836)",1,3,0,0,721,0.0141643059490085,2.47592067988669,184109426.438816,0.537757437070938,0.462242562929062,0,0,0,1,0,0,0,0,0,2,2.56836535210018,4,26,6,58,2,23,1,0,1,958.760336155194,0,2,12,1,17,4,0,2,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798992317","7791813423072","0","0","0",194,5,0,0,0
