"id","geometry","longitude","latitude","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'.\xd1\x90\xa0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37598559999998 -34.6023296)",-58.3759856,-34.6023296,1,32,6,0,4,0,0,1,28,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.\xe1\n\x04WwG\xfb\x8d\xba\xc6X\xf0\x88\x9aF')","POINT (-58.484875 -34.5652546)",-58.484875,-34.5652546,1,17,6,0,2,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.\xe1\x9c0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.489364300000034 -34.5520865)",-58.4893643,-34.5520865,1,11,3,0,2,0,1,1,8,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.\xf1\xaaPg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3961491 -34.6141276)",-58.3961491,-34.6141276,1,30,7,0,2,0,3,1,25,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.\xf9\xb2\xbag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41994520000003 -34.6226766)",-58.4199452,-34.6226766,1,31,3,0,4,0,1,1,26,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.\xf9\xb3\xa4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37132729999996 -34.6009075)",-58.3713273,-34.6009075,4,27,8,1,1,0,0,3,26,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.\xff\xf4s\x1e\x84B\x88\xbcS\xc2[\xd4\xfa\x17\x7f')","POINT (-58.52551039999999 -34.6303087)",-58.5255104,-34.6303087,1,8,4,0,1,0,1,1,6,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.]\x17\xc7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43265580000002 -34.5927779)",-58.4326558,-34.5927779,1,27,10,0,2,0,1,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.}4\x82g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45630419999998 -34.5575319)",-58.4563042,-34.5575319,0,41,10,0,8,0,2,0,31,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.BX\x90g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46622709999997 -34.5662201)",-58.4662271,-34.5662201,0,29,4,0,5,0,1,0,23,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.K\xb3\xa6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38608729999999 -34.5869835)",-58.3860873,-34.5869835,0,18,5,0,3,0,1,0,14,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.K\xc6\xbeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49979930000001 -34.6134385)",-58.4997993,-34.6134385,0,13,4,0,0,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'.K\xc7Ug\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47643489999996 -34.5795486)",-58.4764349,-34.5795486,1,23,4,0,2,0,1,1,20,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'.u)\xb7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4553143 -34.5775735)",-58.4553143,-34.5775735,0,22,6,0,4,0,2,0,16,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/!\xd5\x80g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49294280000004 -34.5713698)",-58.4929428,-34.5713698,1,20,2,0,2,0,1,1,17,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'//\xe5E\xf6aO\x89\x99*\x05I\xc5g\x15\n')","POINT (-58.3763921 -34.6368948)",-58.3763921,-34.6368948,0,11,3,0,3,0,1,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/;D-g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37970689999997 -34.600911)",-58.3797069,-34.600911,2,45,8,0,5,0,1,2,39,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/;F\xb8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47333330000004 -34.6050385)",-58.4733333,-34.6050385,2,14,6,0,2,0,1,2,11,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/;H\x99g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43117560000002 -34.5720214)",-58.4311756,-34.5720214,1,23,7,0,4,0,3,1,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\\P\xecg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4884783 -34.5711928)",-58.4884783,-34.5711928,3,25,7,1,3,0,1,2,21,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x11\xc9\xd0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4504164 -34.5817138)",-58.4504164,-34.5817138,3,23,6,0,2,0,1,3,20,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\x11\xd9\xdfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50153130000001 -34.61500880000001)",-58.5015313,-34.6150088,0,15,3,0,0,0,1,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x83\x8d\x14g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45451939999998 -34.6043263)",-58.4545194,-34.6043263,1,16,1,0,1,0,2,1,13,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x8b\xc5\x03\xf7\nI+\xa2\x1f\x0e`\x18\xd6\x9f\xf0')","POINT (-58.4965699 -34.6119658)",-58.4965699,-34.6119658,0,15,3,0,1,0,1,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/\x93\x9d\x07g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.51960389999999 -34.6477318)",-58.5196039,-34.6477318,1,16,2,0,0,0,0,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x93\x9d\xa9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44995419999998 -34.5990654)",-58.4499542,-34.5990654,0,19,3,0,3,0,0,0,16,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\x93\x9e\xdcg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40501769999997 -34.6371882)",-58.4050177,-34.6371882,3,16,8,0,1,0,0,2,14,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\x93\xa0\tg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.404389400000014 -34.59247219999999)",-58.4043894,-34.5924722,0,44,13,0,10,0,3,0,31,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x93\xa0mg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.36306300000001 -34.60608150000001)",-58.363063,-34.6060815,0,10,0,0,0,0,0,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\x9b\xabHg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.494333400000016 -34.5787826)",-58.4943334,-34.5787826,2,20,2,0,2,1,1,1,17,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xa3\xae\x10g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.500806599999976 -34.5956479)",-58.5008066,-34.5956479,1,17,1,0,1,0,0,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xab\xb2\xdag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44746859999998 -34.5575543)",-58.4474686,-34.5575543,2,15,50,0,4,0,1,2,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc2\x15g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.421585400000026 -34.5859129)",-58.4215854,-34.5859129,0,26,8,0,5,0,2,0,19,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc4\xd3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48342009999999 -34.5759655)",-58.4834201,-34.5759655,1,24,4,0,3,0,0,1,21,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc5\xa0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44859650000001 -34.61797209999999)",-58.4485965,-34.6179721,0,19,4,0,4,0,1,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc7\x1eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.36296779999998 -34.60961569999999)",-58.3629678,-34.6096157,0,8,1,0,0,0,0,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc7\x80g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47094149999998 -34.5867618)",-58.4709415,-34.5867618,1,13,1,0,1,0,1,1,11,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc8\xa5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3876138 -34.5923014)",-58.3876138,-34.5923014,1,43,3,0,9,1,2,0,32,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xb3\xc9\x05g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.429768 -34.57145089999999)",-58.429768,-34.5714509,1,22,3,0,4,0,3,1,15,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/\xbb\xc6\xdeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4326963 -34.5731569)",-58.4326963,-34.5731569,0,25,7,0,4,0,4,0,17,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xbb\xc8\xeag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37591310000005 -34.6173425)",-58.3759131,-34.6173425,2,28,6,0,3,0,0,2,25,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xbb\xca^g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45537339999999 -34.6424602)",-58.4553734,-34.6424602,1,11,2,0,1,0,0,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xc5%^g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43264269999997 -34.6007694)",-58.4326427,-34.6007694,4,35,9,0,2,1,2,3,31,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xc5&\xd1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.477924400000006 -34.5621168)",-58.4779244,-34.5621168,0,16,2,0,3,0,0,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xcd-\x9cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41559849999999 -34.5843902)",-58.4155985,-34.5843902,1,32,8,0,9,1,2,0,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/\xd5@\xf0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.437321 -34.583486)",-58.437321,-34.583486,1,26,11,0,2,0,0,1,24,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xd5=\xc7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.488070900000025 -34.5515739)",-58.4880709,-34.5515739,2,11,3,0,2,0,1,2,8,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xd5B\x03g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47533229999999 -34.6384639)",-58.4753323,-34.6384639,0,12,3,0,1,0,0,0,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xde\x9a\xfag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4932981 -34.59195710000001)",-58.4932981,-34.5919571,0,14,2,0,0,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/\xde\x9akg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.406600000000026 -34.6017634)",-58.4066,-34.6017634,1,31,15,0,6,0,1,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xdf|`g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4601006 -34.5801828)",-58.4601006,-34.5801828,0,19,3,0,3,0,2,0,14,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'/\xf5_\x0cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4908537 -34.5607638)",-58.4908537,-34.5607638,0,12,2,0,1,0,1,0,10,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xf5a\x81g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3999675 -34.6085975)",-58.3999675,-34.6085975,1,30,9,1,3,0,2,0,25,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xf5cIg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39925790000001 -34.6073078)",-58.3992579,-34.6073078,0,33,10,0,3,0,2,0,28,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/\xf80\x03g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38366500000001 -34.603017)",-58.383665,-34.603017,2,49,4,1,6,0,1,1,42,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/_l\xbeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41193720000001 -34.5924675)",-58.4119372,-34.5924675,6,34,12,0,5,1,4,5,25,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/_y\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46639349999998 -34.5595624)",-58.4663935,-34.5595624,2,30,4,0,4,0,1,2,25,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/+9\x86g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44678779999998 -34.5993639)",-58.4467878,-34.5993639,1,25,0,0,2,0,0,1,23,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/3AOg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39748410000004 -34.6161192)",-58.3974841,-34.6161192,1,27,4,0,1,1,3,0,23,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/D\xa4\xd4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.396123099999954 -34.6107968)",-58.3961231,-34.6107968,1,34,3,0,4,0,2,1,28,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/D\xb0\xacg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.464886999999976 -34.606538)",-58.464887,-34.606538,1,17,1,0,1,0,2,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/r.#g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46069069999999 -34.5673866)",-58.4606907,-34.5673866,0,33,5,0,7,0,2,0,24,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/r/\x15g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4513288 -34.6114695)",-58.4513288,-34.6114695,1,22,5,0,1,0,2,1,19,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/r/\x84g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.410121 -34.595484)",-58.410121,-34.595484,1,38,8,0,7,0,4,1,27,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'/r++g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44358259999999 -34.5756926)",-58.4435826,-34.5756926,0,28,0,0,3,0,2,0,23,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/z2|g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37023399999998 -34.624254)",-58.370234,-34.624254,1,17,3,0,2,0,1,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'/z5\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.493661900000006 -34.591259)",-58.4936619,-34.591259,0,16,2,0,1,0,0,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'/z5\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46784220000001 -34.6467048)",-58.4678422,-34.6467048,1,6,2,0,0,0,0,1,6,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b':\x95\xa5\xbdg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4704263 -34.6086776)",-58.4704263,-34.6086776,1,19,1,0,1,0,2,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b':\xaeoA\xd7\xd3N\\\xad\xb7\xdc\x04\xc7\xcc)&')","POINT (-58.4323841 -34.6518737)",-58.4323841,-34.6518737,0,2,1,0,0,0,0,0,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b':\xb04\x9f\xb1\xfcN\xe4\x9f\xa7`\x0e\xdc\x07\xc2\xef')","POINT (-58.4447564 -34.6218171)",-58.4447564,-34.6218171,2,24,9,2,7,0,0,0,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b':\xb1\xb9\xf4g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47008959999999 -34.6105201)",-58.4700896,-34.6105201,2,21,2,0,1,0,2,2,18,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b':\xfa\xdfug\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45669590000001 -34.563959)",-58.4566959,-34.563959,3,39,16,0,7,0,1,3,31,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b':m6\x06\xc4\x8aJ\xbb\x8fRu\xf7W\xa2dj')","POINT (-58.50099960000001 -34.6135955)",-58.5009996,-34.6135955,0,13,3,0,0,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b':V\xc2pq\x96D-\xb5\xc9\xcei\x9c\xeb\x05Z')","POINT (-58.44297779999999 -34.585497)",-58.4429778,-34.585497,4,27,7,0,0,0,1,4,26,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b':z`Cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46893780000001 -34.555935)",-58.4689378,-34.555935,1,32,4,0,3,0,0,1,29,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b';\x8c]\xb7g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4891866 -34.6548278)",-58.4891866,-34.6548278,0,8,0,0,1,0,0,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b';\xaf\x90\x80g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39636969999999 -34.62304650000001)",-58.3963697,-34.6230465,1,27,6,0,1,1,3,0,23,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b';\xd6\xd3vg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41279309999999 -34.6325296)",-58.4127931,-34.6325296,0,14,2,0,0,0,0,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b';\xe5\xa1\xbeg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45813399999999 -34.616378)",-58.458134,-34.616378,1,13,6,0,0,0,2,1,11,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b';\xe5\xa2?g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.399728 -34.5894274)",-58.399728,-34.5894274,2,34,10,0,5,1,3,1,26,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b';\xf2\xb0\x9d\xb4KC\x03\xabe\x89Kh\xb0\x8ed')","POINT (-58.4874215 -34.6001952)",-58.4874215,-34.6001952,1,17,2,0,2,0,0,1,15,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b';>p1g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.464406 -34.61571300000001)",-58.464406,-34.615713,1,17,5,0,0,0,3,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b';5\xb7\x9c\xe0\xf7Nn\x84d\xce\x11\xb6\xec\xc9\xb5')","POINT (-58.46143199999999 -34.5486636)",-58.461432,-34.5486636,0,24,3,0,3,0,1,0,20,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b';b\x06sg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.463691 -34.5539187)",-58.463691,-34.5539187,2,33,12,0,3,0,1,2,29,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b';GY\x98\xd0VA#\x8e\xd5}\xed{\xaf1\x91')","POINT (-58.4288694 -34.5935059)",-58.4288694,-34.5935059,2,26,12,0,2,0,1,2,23,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b';s\xd5\x7fg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.447109 -34.6082279)",-58.447109,-34.6082279,4,24,11,0,2,0,2,4,20,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'?\x0e3~\x8f\xf4H6\xba\x7f\xb3\xdc\x19^\x19-')","POINT (-58.50933020000001 -34.66076939999999)",-58.5093302,-34.6607694,0,9,2,0,0,0,1,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'?\x14&\x03\x02\xceBt\x83\x17\xebQ\xfc\xc8\x81\xa9')","POINT (-58.4414653 -34.5941992)",-58.4414653,-34.5941992,0,27,7,0,2,0,0,0,25,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'?\x182\xda7nK\x01\x99r\xa4z{\x0c\x00\xcd')","POINT (-58.4388945 -34.6157894)",-58.4388945,-34.6157894,2,32,8,0,7,0,1,2,24,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
