id,lat,lon,geometry,estaciones_servicio_200mts,estaciones_servicio_1000mts,subtes_200mts,subtes_1000mts,id_rc,porc_nbi,hacinamiento,densidad_pob,porc_mujeres,porc_varones,uni_privada_200mts,uni_publica_200mts,uni_privada_1000mts,uni_publica_1000mts,estadios_200mts,estadios_1000mts,river_1500mts,boca_1500mts,clubes_200mts,clubes_1000mts
"bytearray(b'U\x04\x86\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5757595,-58.4887664,POINT (-58.4887664 -34.5757595),0.0,3.0,0.0,2.0,768,0.004784688995215311,2.3301435406698565,151981248.04033306,0.5338809034907598,0.46611909650924027,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0
"bytearray(b'U\x0c\x92\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.583534,-58.45267,POINT (-58.45267 -34.583534),0.0,3.0,0.0,1.0,1547,0.08754208754208755,2.579124579124579,215875193.19510397,0.5496083550913838,0.45039164490861616,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'U\x0c\x93Qg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5906877,-58.4046911,POINT (-58.4046911 -34.5906877),0.0,2.0,0.0,5.0,1865,0.004140786749482402,1.9855072463768115,598823659.0529388,0.5860271115745568,0.41397288842544316,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'U\x10)jg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5842076,-58.4875169,POINT (-58.4875169 -34.5842076),0.0,3.0,0.0,0.0,1648,0.010714285714285714,2.7,144792317.89157128,0.544973544973545,0.455026455026455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'U\x15\xf0\xa6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6018067,-58.4399793,POINT (-58.4399793 -34.6018067),1.0,3.0,0.0,2.0,1634,0.0031645569620253164,2.439873417721519,446501765.45957464,0.5408560311284046,0.4591439688715953,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'U0\xb5Mg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6305456,-58.47007019999999,POINT (-58.47007019999999 -34.6305456),0.0,5.0,1.0,2.0,2897,0.04075235109717868,2.260188087774295,320688972.7151493,0.565880721220527,0.43411927877947293,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U0\xb6\x83g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5875199,-58.41517340000001,POINT (-58.41517340000001 -34.5875199),0.0,0.0,0.0,2.0,1397,0.010869565217391304,2.233695652173913,579037087.5845577,0.5547445255474452,0.44525547445255476,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,1.0
"bytearray(b'U8\xbb\xabg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5841498,-58.4189773,POINT (-58.4189773 -34.5841498),0.0,0.0,0.0,2.0,1327,0.003067484662576687,2.187116564417178,671693181.2204202,0.5757363253856943,0.42426367461430575,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U8\xbd\xb0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6262171,-58.46526160000001,POINT (-58.46526160000001 -34.6262171),0.0,4.0,0.0,3.0,3097,0.18688524590163935,2.734426229508197,448325505.7169932,0.5311750599520384,0.46882494004796166,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'UF\xb1\xbfg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5742203,-58.42289539999999,POINT (-58.42289539999999 -34.5742203),1.0,1.0,0.0,2.0,1254,0.0084985835694051,2.5807365439093486,312858756.7275037,0.5225027442371021,0.4774972557628979,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0.0,1.0
"bytearray(b'UH\xcd\xb0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6248932,-58.4675351,POINT (-58.4675351 -34.6248932),1.0,3.0,0.0,2.0,3005,0.24324324324324326,2.4054054054054053,202538763.36237052,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'UH\xcfLg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5672257,-58.4905777,POINT (-58.4905777 -34.5672257),0.0,3.0,0.0,0.0,791,0.018306636155606407,2.5926773455377576,147387296.09748766,0.5260370697263901,0.47396293027360986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0
"bytearray(b'UH\xcf\xcbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622837,-58.4141703,POINT (-58.4141703 -34.622837),0.0,3.0,0.0,2.0,2559,0.017964071856287425,2.2994011976047903,217945780.0268743,0.5494791666666666,0.4505208333333333,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'ULd\x15g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.57178929999999,-58.4780339,POINT (-58.4780339 -34.57178929999999),0.0,2.0,0.0,2.0,725,0.009146341463414634,2.317073170731707,206394559.9860802,0.5486842105263158,0.4513157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'UP\xd7Kg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5873109,-58.40112599999999,POINT (-58.40112599999999 -34.5873109),0.0,2.0,0.0,4.0,1767,0.009345794392523364,2.1651090342679127,460825833.79522204,0.5366906474820143,0.4633093525179856,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'UX\xde\'g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5693809,-58.4797686,POINT (-58.4797686 -34.5693809),0.0,4.0,0.0,1.0,725,0.009146341463414634,2.317073170731707,206394559.9860802,0.5486842105263158,0.4513157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'UX\xf1\xb9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.579133,-58.42552969999999,POINT (-58.42552969999999 -34.579133),0.0,2.0,1.0,2.0,1258,0.06521739130434782,1.8869565217391304,65167259.84985532,0.5691244239631337,0.4308755760368664,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U`\xf0Mg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.56362430000001,-58.44089210000001,POINT (-58.44089210000001 -34.56362430000001),0.0,4.0,0.0,1.0,1331,0.0,2.481375358166189,495133322.1925333,0.5704387990762124,0.4295612009237875,0.0,0.0,3.0,0.0,0.0,1.0,0,0,0.0,4.0
"bytearray(b'U`\xf0\xbdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6257933,-58.4671563,POINT (-58.4671563 -34.6257933),1.0,4.0,0.0,2.0,3108,0.19172932330827067,2.4022556390977443,383285961.20824796,0.5289514866979655,0.47104851330203446,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'U`\xf1\xbbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6365766,-58.4385236,POINT (-58.4385236 -34.6365766),0.0,2.0,0.0,1.0,3022,0.02654867256637168,2.392330383480826,296118763.1687866,0.5548705302096177,0.44512946979038226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'Uh\xee\xd6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5734344,-58.4877345,POINT (-58.4877345 -34.5734344),0.0,2.0,1.0,2.0,3527,0.005714285714285714,2.0171428571428573,309257168.75697887,0.5694050991501416,0.43059490084985835,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'Uh\xefeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6184168,-58.4699728,POINT (-58.4699728 -34.6184168),0.0,4.0,0.0,0.0,2999,0.005405405405405406,2.672972972972973,186157372.155873,0.5278058645096056,0.47219413549039435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'Ui\x00ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5918636,-58.4086511,POINT (-58.4086511 -34.5918636),0.0,1.0,1.0,4.0,1856,0.049783549783549784,2.29004329004329,664068759.6353278,0.5671077504725898,0.43289224952741023,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'Uu\x05\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5852087,-58.5001135,POINT (-58.5001135 -34.5852087),0.0,2.0,0.0,0.0,837,0.004282655246252677,2.252676659528908,193415224.46519253,0.5446768060836502,0.4553231939163498,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'Uu\x07\xd0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5941576,-58.4389611,POINT (-58.4389611 -34.5941576),0.0,1.0,0.0,1.0,1574,0.011450381679389313,2.618320610687023,157520462.83839506,0.5728862973760933,0.4271137026239067,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,6.0
"bytearray(b'U|+\xe4g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6160234,-58.404121,POINT (-58.404121 -34.6160234),1.0,8.0,1.0,5.0,2050,0.06545454545454546,2.578181818181818,343324069.0084737,0.5190409026798307,0.4809590973201692,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U~Z\x1eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6163466,-58.4226802,POINT (-58.4226802 -34.6163466),0.0,3.0,0.0,2.0,2531,0.10344827586206896,2.43448275862069,191687461.91841498,0.5410764872521246,0.45892351274787535,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'U\x86m\x8cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.589777,-58.50757900000001,POINT (-58.50757900000001 -34.589777),0.0,1.0,0.0,0.0,485,0.006578947368421052,2.5690789473684212,93429954.99687062,0.5441741357234315,0.4558258642765685,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\x86pQg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.626156,-58.4700205,POINT (-58.4700205 -34.626156),0.0,3.0,0.0,2.0,3106,0.00980392156862745,2.872549019607843,354520660.2584165,0.5426621160409556,0.45733788395904434,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\x86p\xeeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6196068,-58.4595137,POINT (-58.4595137 -34.6196068),0.0,5.0,0.0,0.0,3083,0.0025252525252525255,2.4015151515151514,264110181.7751783,0.5488958990536278,0.45110410094637227,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'U\x86q~g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.615043,-58.4620289,POINT (-58.4620289 -34.615043),1.0,4.0,0.0,0.0,3077,0.0,2.305389221556886,308861986.8468834,0.5376623376623376,0.4623376623376623,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
bytearray(b'U\xad\x04k`\xe9A\xe9\x99\x03\xbb\xffAK_s'),-34.5795628,-58.4824445,POINT (-58.4824445 -34.5795628),0.0,2.0,0.0,3.0,759,0.008528784648187633,2.070362473347548,226615248.04313594,0.5386199794026777,0.46138002059732236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'U\xba\x90\x10g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6245059,-58.4649975,POINT (-58.4649975 -34.6245059),1.0,4.0,0.0,3.0,3096,0.23868312757201646,2.596707818930041,361274943.94525063,0.5229793977812995,0.47702060221870046,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'U\xba\x92\xa3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.58885029999999,-58.40322930000001,POINT (-58.40322930000001 -34.58885029999999),0.0,2.0,0.0,5.0,1786,0.0018018018018018018,2.0036036036036036,538310131.9997346,0.5485611510791367,0.45143884892086333,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'U\xc2\x9cag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5454719,-58.4665369,POINT (-58.4665369 -34.5454719),0.0,7.0,0.0,0.0,1057,0.012552301255230125,2.786610878661088,101672222.06301175,0.5165165165165165,0.48348348348348347,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,6.0
"bytearray(b'U\xd2\xaa/g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5704258,-58.48467849999999,POINT (-58.48467849999999 -34.5704258),0.0,2.0,0.0,1.0,783,0.0015455950540958269,2.1731066460587325,366625520.6913282,0.5391180654338549,0.46088193456614507,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'U\xd6C\x81g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6087312,-58.42275549999999,POINT (-58.42275549999999 -34.6087312),0.0,4.0,0.0,3.0,2468,0.051094890510948905,1.9744525547445255,559227557.8249265,0.5591497227356746,0.4408502772643253,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'U\xda\xb3\xf1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.62920569999999,-58.4589211,POINT (-58.4589211 -34.62920569999999),0.0,5.0,0.0,2.0,2905,0.09686609686609686,2.1652421652421654,251101727.927692,0.5407894736842105,0.45921052631578946,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\xf3\x10\xbf;""M\xcd\x9e\xa2\x7f\xff\x04~8\xbe')",-34.6377299,-58.4602567,POINT (-58.4602567 -34.6377299),0.0,3.0,0.0,2.0,2941,0.02577319587628866,2.88659793814433,103900118.66654985,0.5214285714285715,0.4785714285714286,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'U\xf4\'2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5685348,-58.47716190000001,POINT (-58.47716190000001 -34.5685348),0.0,3.0,0.0,0.0,732,0.047021943573667714,2.689655172413793,145976621.59572414,0.5303030303030303,0.4696969696969697,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\xf4)\xd0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6302894,-58.46506859999999,POINT (-58.46506859999999 -34.6302894),0.0,5.0,0.0,2.0,3132,0.1610738255033557,2.2986577181208054,350297389.20334643,0.5357664233576642,0.4642335766423358,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\xf4*\x84g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.61178,-58.4055924,POINT (-58.4055924 -34.61178),1.0,7.0,0.0,7.0,2019,0.12303664921465969,1.9764397905759161,176154005.00791377,0.5178807947019868,0.4821192052980132,0.0,0.0,4.0,2.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\xf4+\xe6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5858034,-58.5065171,POINT (-58.5065171 -34.5858034),0.0,1.0,0.0,0.0,829,0.00946372239747634,2.684542586750789,130747358.99315423,0.5240893066980024,0.47591069330199764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'U\xfd}/g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5925025,-58.3944438,POINT (-58.3944438 -34.5925025),0.0,1.0,0.0,4.0,1946,0.03253182461103253,2.1145685997171144,459861408.5716227,0.5899665551839465,0.4100334448160535,0.0,0.0,6.0,5.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'U\xfd\x7f\xcdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6329196,-58.4631686,POINT (-58.4631686 -34.6329196),0.0,3.0,0.0,2.0,3129,0.10955056179775281,2.508426966292135,258526977.15943924,0.5475923852183651,0.45240761478163494,2.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'U\xfd\x80\xffg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.55851299999999,-58.448064,POINT (-58.448064 -34.55851299999999),0.0,2.0,0.0,0.0,978,0.01015228426395939,2.1370558375634516,339720107.8469113,0.5605700712589073,0.43942992874109266,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,3.0
"bytearray(b'U\xfd\x81\xa9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.58779,-58.39845200000001,POINT (-58.39845200000001 -34.58779),0.0,2.0,1.0,1.0,1769,0.006772009029345372,1.9322799097065462,788068986.5074208,0.5817757009345794,0.4182242990654206,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'V\x06\xdb\x7fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.630905,-58.454581,POINT (-58.454581 -34.630905),1.0,3.0,0.0,2.0,2917,0.08628318584070796,2.2234513274336285,330330156.9638221,0.5393034825870647,0.4606965174129353,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'V\x11\x93`g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63067789999999,-58.45120799999999,POINT (-58.45120799999999 -34.63067789999999),0.0,5.0,0.0,2.0,3020,0.02830188679245283,2.6839622641509435,188554828.59235734,0.5729349736379613,0.4270650263620387,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'V\x1cG\x06g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6299307,-58.4576259,POINT (-58.4576259 -34.6299307),0.0,3.0,0.0,2.0,2903,0.0,2.3389830508474576,480257078.58935344,0.5623188405797102,0.43768115942028984,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V+\xf1\xd4g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5915135,-58.40520009999999,POINT (-58.40520009999999 -34.5915135),0.0,1.0,0.0,5.0,1866,0.001893939393939394,2.070075757575758,801556550.9498912,0.5672461116193962,0.43275388838060386,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'VLu\x8dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.55836120000001,-58.4480892,POINT (-58.4480892 -34.55836120000001),0.0,2.0,0.0,0.0,976,0.025806451612903226,2.0258064516129033,142429013.04748365,0.554140127388535,0.445859872611465,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,3.0
"bytearray(b'VT\x82\x14g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6257315,-58.4671726,POINT (-58.4671726 -34.6257315),1.0,4.0,0.0,2.0,3108,0.19172932330827067,2.4022556390977443,383285961.20824796,0.5289514866979655,0.47104851330203446,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'VT\xad\xbag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5679993,-58.4896034,POINT (-58.4896034 -34.5679993),0.0,2.0,0.0,1.0,791,0.018306636155606407,2.5926773455377576,147387296.09748766,0.5260370697263901,0.47396293027360986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.0
"bytearray(b'V[\xc3\x80g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.60690839999999,-58.4215435,POINT (-58.4215435 -34.60690839999999),0.0,5.0,0.0,3.0,2660,0.03807106598984772,2.2741116751269037,471380694.93661535,0.59375,0.40625,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1.0,5.0
"bytearray(b'Ve\xef?g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5538296,-58.43987560000001,POINT (-58.43987560000001 -34.5538296),0.0,2.0,0.0,0.0,966,0.029166666666666667,2.375,116912644.01619184,0.531578947368421,0.46842105263157896,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0.0,3.0
"bytearray(b'Ve\xf0\xf9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5666465,-58.48698289999999,POINT (-58.48698289999999 -34.5666465),1.0,3.0,0.0,0.0,714,0.00546448087431694,2.7158469945355193,140115635.25514814,0.5352112676056338,0.4647887323943662,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'Ve\xf1\x8eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5643006,-58.4841214,POINT (-58.4841214 -34.5643006),0.0,3.0,0.0,0.0,718,0.017421602787456445,2.543554006968641,114152427.42162526,0.5383561643835616,0.46164383561643835,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'Vf\x00\xffg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5909995,-58.42125610000001,POINT (-58.42125610000001 -34.5909995),0.0,4.0,0.0,1.0,1360,0.004166666666666667,2.4,192480611.76524702,0.5538194444444444,0.4461805555555556,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'VwKtg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5660972,-58.47761109999999,POINT (-58.47761109999999 -34.5660972),0.0,2.0,0.0,0.0,720,0.03691275167785235,2.476510067114094,146249085.6722884,0.5298102981029811,0.470189701897019,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'VwN\x07g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.572622,-58.48588969999999,POINT (-58.48588969999999 -34.572622),0.0,2.0,0.0,2.0,785,0.003787878787878788,2.0132575757575757,376681056.5118689,0.5409219190968956,0.4590780809031044,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'VwO\rg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5939492,-58.4008637,POINT (-58.4008637 -34.5939492),0.0,1.0,2.0,6.0,1805,0.0034965034965034965,2.1153846153846154,414312514.9755907,0.5487603305785124,0.4512396694214876,1.0,1.0,4.0,7.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\x7fTAg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5950876,-58.40137379999999,POINT (-58.40137379999999 -34.5950876),0.0,1.0,2.0,5.0,1824,0.05240174672489083,1.945414847161572,444312056.28532565,0.55331088664422,0.44668911335578004,1.0,1.0,4.0,8.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'V\x87nNg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6210818,-58.4607466,POINT (-58.4607466 -34.6210818),0.0,5.0,0.0,1.0,3072,0.07589285714285714,2.611607142857143,226018852.1096071,0.5230769230769231,0.47692307692307695,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
"bytearray(b'V\x8f\xd7Tg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6229883,-58.4608314,POINT (-58.4608314 -34.6229883),1.0,4.0,0.0,2.0,3092,0.04057971014492753,2.1449275362318843,270217394.0912178,0.5945945945945946,0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
"bytearray(b'V\x8f\xe9[g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6217668,-58.45988860000001,POINT (-58.45988860000001 -34.6217668),1.0,4.0,0.0,1.0,3082,0.00423728813559322,2.5233050847457625,216002262.1910181,0.5289672544080605,0.47103274559193953,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0
"bytearray(b'V\xb2[Eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5750589,-58.4875191,POINT (-58.4875191 -34.5750589),0.0,2.0,1.0,2.0,751,0.08042895442359249,2.680965147453083,402719049.0841502,0.607,0.393,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\xb2] g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5878292,-58.404264,POINT (-58.404264 -34.5878292),0.0,2.0,0.0,5.0,1782,0.004016064257028112,1.9738955823293172,461438845.1350738,0.5656154628687691,0.43438453713123093,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'V\xb2^\xb0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5542402,-58.4644047,POINT (-58.4644047 -34.5542402),0.0,3.0,0.0,1.0,1199,0.022026431718061675,2.0682819383259914,356903366.8447213,0.5612353567625133,0.4387646432374867,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\xb2_jg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5891305,-58.4045184,POINT (-58.4045184 -34.5891305),0.0,2.0,0.0,5.0,1783,0.0,2.0100840336134453,726334587.0175679,0.560200668896321,0.4397993311036789,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'V\xb2`7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5540182,-58.4675512,POINT (-58.4675512 -34.5540182),0.0,3.0,0.0,1.0,1195,0.0,2.431095406360424,168529973.49704304,0.5436046511627907,0.4563953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\xb4\xe2]g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5510917,-58.46584110000001,POINT (-58.46584110000001 -34.5510917),1.0,4.0,0.0,1.0,1182,0.0027548209366391185,2.088154269972452,369917095.3327308,0.5567282321899736,0.44327176781002636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\xb4\xe5\xabg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.600665,-58.41573929999999,POINT (-58.41573929999999 -34.600665),0.0,5.0,0.0,2.0,2565,0.15946843853820597,2.2425249169435215,257882075.18137947,0.5170370370370371,0.482962962962963,0.0,0.0,3.0,3.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'V\xb4\xe6sg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5497458,-58.4671818,POINT (-58.4671818 -34.5497458),1.0,4.0,0.0,1.0,1180,0.13157894736842105,2.2335526315789473,217068634.6679944,0.49779086892488955,0.5022091310751104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'V\xb4\xe8\xe5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6324063,-58.4591724,POINT (-58.4591724 -34.6324063),0.0,3.0,0.0,2.0,2900,0.06325301204819277,2.8072289156626504,278627422.4061777,0.5901287553648069,0.40987124463519314,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,2.0
