"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'\xd2\xd6\xc9F\xac\x18E\x0e\xb2\xbe.\x890\x98&\x08')",-34.5824987,-58.4920524,"POINT (-58.4920524 -34.5824987)",2,3,0,0,841,0.00475059382422802,2.41092636579572,162072503.469345,0.535960591133005,0.464039408866995,0,0,1,0,0,0,0,0,0,2,252.945364188537,3,19,2,57,0,10,0,0,0,2424.68518276458,0,3,12,1,17,0,0,1,0,1,1,15,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd2\xfd=\x80V\\F\xf3\xbd\x80_1Z\xecCm')",-34.6601597,-58.4558868,"POINT (-58.45588679999999 -34.6601597)",0,0,0,0,3188,0.214367160775371,3.85974914481186,652217507.011841,0.50576070901034,0.49423929098966,0,0,0,0,0,1,0,0,0,0,521.277797559852,5,38,0,11,1,27,0,0,0,1584.20216160611,0,2,8,0,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"bytearray(b'\xd24S{\xc7\x08A\xe4\xa3\x82\x890C*\xcd~')",-34.6339322,-58.4750834,"POINT (-58.4750834 -34.6339322)",0,4,0,1,382,0.2125,2.52,182752496.886423,0.563492063492063,0.436507936507937,0,0,1,0,0,0,0,0,0,3,253.31492174804,1,33,2,86,0,4,0,0,0,1459.47356203991,1,2,10,1,17,0,0,2,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd3\x19\xbcBw\x00L\x93\x9f\xff\xd2\x0fD4\xf6\x11')",-34.6477729,-58.5193243,"POINT (-58.51932429999999 -34.6477729)",0,3,0,0,3417,0.0062111801242236,2.58385093167702,148705012.707419,0.536057692307692,0.463942307692308,0,0,0,0,0,0,0,0,0,4,31.6178970758364,1,20,1,36,0,11,0,0,1,453.651819761646,0,4,9,1,16,2,0,0,0,0,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd3\xa4\xac\xf5v\xd0I\x9a\x8e>\x17q\x8aJb\x94')",-34.5790006,-58.402912,"POINT (-58.40291200000001 -34.5790006)",0,3,0,0,1462,0.00634920634920634,2.84761904761905,143364016.608703,0.564102564102564,0.435897435897436,0,0,0,0,0,0,0,0,0,0,396.196424026722,2,23,0,63,1,26,1,0,3,529.422660942111,1,3,14,0,18,0,0,4,0,1,0,13,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd3\xd1\xeef.1Jc\xa7\x03\xa7\xbaWb\xeaE')",-34.566069,-58.4545351,"POINT (-58.45453509999999 -34.56606899999999)",0,3,0,2,1070,0.00467289719626168,1.90420560747664,336507358.610951,0.598773006134969,0.401226993865031,0,0,0,0,0,0,0,0,0,0,0,3,44,7,83,0,14,0,0,0,1846.68997685535,0,4,13,2,37,7,0,9,0,1,2,27,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd37\xbc\xdc\x06bNH\x91w5\x935R4_')",-34.5743556,-58.4371251,"POINT (-58.4371251 -34.5743556)",0,2,0,1,1481,0.00597609561752988,2.41633466135458,383094334.973415,0.520197856553998,0.479802143446002,0,1,2,3,0,0,0,0,0,1,25.0099747079117,4,43,0,70,0,10,1,0,0,2798.9153684888,0,5,14,1,29,3,0,5,0,3,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd3O\xc2Ug\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6230857,-58.3947336,"POINT (-58.3947336 -34.6230857)",0,5,0,4,2102,0.184848484848485,2.23333333333333,247792492.117274,0.554952510176391,0.445047489823609,0,0,0,1,0,0,0,0,0,1,51.0438530664048,2,61,3,146,2,18,1,1,2,90.0116309582322,0,1,3,2,25,7,0,1,1,2,1,22,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd3O\xc6\x07g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.615535,-58.412066,"POINT (-58.412066 -34.615535)",1,8,0,3,2033,0.187265917602996,2.76404494382022,348592800.284017,0.52710027100271,0.47289972899729,0,1,0,3,0,0,0,0,0,3,0.00000000279396772384644,3,72,4,170,0,5,0,0,1,396.624748734951,0,3,3,1,37,9,0,4,0,2,1,31,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xd3W\x15\x05g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6139034,-58.4012418,"POINT (-58.4012418 -34.6139034)",0,4,0,5,1994,0.222950819672131,2.43934426229508,520924170.264195,0.526881720430108,0.473118279569892,0,0,4,0,0,0,0,0,1,1,0,1,76,7,175,0,3,0,0,0,1061.18151357641,0,3,3,0,25,4,0,3,0,2,0,20,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd4@\xe5\xafH\x99C\xf7\x87\xfa-GT)B\xca')",-34.6047271,-58.3984353,"POINT (-58.3984353 -34.6047271)",0,0,1,9,2182,0,2.27941176470588,163809823.406546,0.554838709677419,0.445161290322581,0,0,18,5,0,0,0,0,1,4,28.8947850327554,5,94,5,201,0,3,1,0,0,2081.743970055,0,2,3,0,39,8,0,7,0,2,0,30,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd4\xc4\xb9\x1b\xabwF\x14\xae\xc5]\xec\xdf\xa9VE')",-34.6243477,-58.4079104,"POINT (-58.40791040000001 -34.6243477)",0,5,1,4,2132,0.197492163009404,2.33855799373041,361773652.157714,0.556300268096515,0.443699731903485,0,0,0,1,0,0,0,0,0,2,5.72174521696873,2,55,7,114,0,8,1,0,1,924.271705500971,0,3,3,2,24,9,0,1,1,2,1,21,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xd4\xd4\x19\x0e\x073HM\x89\xa25\xfd\xe6\xed\xdb\xcc')",-34.6273989,-58.4359945,"POINT (-58.43599450000001 -34.6273989)",0,4,0,2,2748,0.0841683366733467,2.31462925851703,370447851.380042,0.54025974025974,0.45974025974026,0,0,0,0,0,0,0,0,0,3,25.6055752094179,0,37,0,86,0,4,0,0,1,475.57677435877,0,2,6,2,28,6,1,5,0,0,1,23,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd4\xd8`\xc2g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.625455,-58.4982869,"POINT (-58.49828689999998 -34.62545499999999)",0,4,0,0,469,0.00993377483443708,3.31456953642384,135385314.500409,0.54045954045954,0.45954045954046,0,0,0,0,0,0,0,0,0,4,245.948074504176,0,28,3,53,0,2,0,0,0,1038.53814325482,0,2,10,0,12,0,0,0,0,1,0,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd4\xe7( ;\x7fI\x94\x8e\xae\\++\x89e\x9d')",-34.6278113,-58.3753099,"POINT (-58.3753099 -34.6278113)",0,2,0,2,2274,0.466911764705882,2.33455882352941,100311057.798266,0.496062992125984,0.503937007874016,0,0,1,1,0,0,0,1,0,5,137.21143045146,6,43,5,203,2,19,0,0,2,286.14076469741,0,3,4,0,19,2,0,2,0,1,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd4\xf1\xea\xc7\xd6\xde@H\xbc.o\x18\xd742\xcf')",-34.6313535,-58.4172675,"POINT (-58.41726749999999 -34.6313535)",0,4,0,1,2605,0.0193370165745856,2.58563535911602,170867602.218816,0.533119658119658,0.466880341880342,0,0,0,0,0,0,0,0,0,7,168.131226159398,0,27,10,88,0,7,0,0,0,1684.06492354047,0,2,5,1,14,5,0,0,0,0,1,14,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xd5\x89\x88\xf4i\xd2M\xfd\x93hn\x80rv\x9a.')",-34.6629742,-58.4884037,"POINT (-58.48840370000001 -34.6629742)",0,1,0,0,3355,0.0655021834061135,2.97816593886463,40692176.0354528,0.494134897360704,0.505865102639296,0,0,0,0,0,0,0,0,0,3,11.5122747105096,0,26,3,48,0,7,0,0,0,3559.03402976553,0,2,9,1,4,1,0,1,0,0,1,3,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd5\xa4\xb6!g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.591959,-58.391332,"POINT (-58.39133199999999 -34.591959)",0,1,0,1,1919,0.0121951219512195,2.13414634146341,419579504.179578,0.565714285714286,0.434285714285714,0,0,7,0,0,0,0,0,0,1,90.7096801416982,2,63,7,135,0,27,1,0,0,1410.90823742098,0,4,2,2,45,6,1,8,1,3,0,34,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd5\xd8\x06\xa7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6076314,-58.4471669,"POINT (-58.4471669 -34.6076314)",1,6,0,0,2823,0.0155210643015521,2.53215077605322,214535016.232174,0.535901926444834,0.464098073555166,0,0,1,0,0,0,0,0,1,2,25.6665807403722,2,36,7,84,2,8,1,0,0,1038.50120270544,0,1,6,4,23,11,0,2,0,2,4,19,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd5\xe52\xee\xd9\tJ\x1a\x913\xef\xba\xa4\xde>&')",-34.6161387,-58.5281066,"POINT (-58.52810659999999 -34.6161387)",1,2,0,0,393,0.0028328611898017,2.63456090651558,81159931.7915684,0.533333333333333,0.466666666666667,0,0,0,0,0,0,0,0,0,4,100.59152334517,1,24,0,42,0,5,0,0,0,2598.37576209363,0,2,10,2,11,1,0,3,0,0,2,8,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd5\xf7\xde\xd2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.597946,-58.5079785,"POINT (-58.5079785 -34.597946)",0,2,0,0,630,0.00476190476190476,2.94761904761905,112614549.652314,0.547657512116317,0.452342487883683,0,0,1,1,0,0,0,0,0,4,32.9225112130997,3,37,2,53,0,30,0,0,1,439.006718102666,0,2,11,0,10,3,0,2,0,0,0,8,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd5\xf7\xee\xc2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6512709,-58.4799388,"POINT (-58.47993880000001 -34.6512709)",0,5,0,0,3332,0.0136986301369863,2.98287671232877,98685127.4377962,0.539609644087256,0.460390355912744,0,0,0,0,0,0,0,0,0,3,268.551603546435,0,18,0,50,0,23,0,0,0,3042.88042141272,0,2,9,0,8,0,0,0,0,1,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd5u\x14zg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6079786,-58.474787,"POINT (-58.47478699999999 -34.6079786)",0,3,0,0,597,0.024390243902439,2.63109756097561,128831275.323786,0.517960602549247,0.482039397450753,0,0,0,0,0,1,0,0,0,6,194.673091781821,2,31,1,82,0,2,0,0,0,1457.33577264015,0,1,11,0,16,1,0,1,0,1,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd5U\xca1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6029448,-58.3913964,"POINT (-58.3913964 -34.6029448)",0,1,0,7,251,0.00569800569800569,1.74358974358974,409201617.265137,0.560457516339869,0.439542483660131,1,0,22,4,0,0,0,0,0,6,59.5218061015833,12,119,10,186,0,12,1,0,0,2587.95316276963,0,3,1,2,45,16,0,9,0,1,2,35,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd6\xfb\xae\xf1\xb3rD\xcd\xbd\x15\x1bH)\xc2\x04\xef')",-34.5434897,-58.4637936,"POINT (-58.4637936 -34.54348969999999)",0,6,0,0,3530,0,2.09215017064846,283144844.241401,0.502446982055465,0.497553017944535,0,0,0,0,0,3,0,0,0,9,5.92402979063063,0,23,0,43,1,9,0,0,0,2902.26834502626,0,2,13,1,16,2,0,1,0,0,1,15,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd7\x81I\x11g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6037145,-58.4055437,"POINT (-58.4055437 -34.6037145)",0,4,2,8,2073,0.0508474576271186,2.44632768361582,316310040.178198,0.548498845265589,0.451501154734411,0,0,4,3,0,0,0,0,0,3,57.0616113535056,3,68,17,196,0,5,1,0,0,1478.59148677578,0,2,3,3,33,12,0,9,0,1,3,23,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd7\x91\xd3\x92g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6144129,-58.4611223,"POINT (-58.46112230000001 -34.6144129)",1,5,0,0,614,0.00651465798045602,2.53094462540717,129569143.546122,0.525096525096525,0.474903474903475,0,0,1,0,0,0,0,0,0,2,91.4901948509371,4,30,4,69,0,5,0,0,0,1218.86694327623,0,1,11,2,17,5,0,0,0,3,2,14,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xd7\x99mMg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.628619,-58.452676,"POINT (-58.452676 -34.628619)",0,4,0,2,2915,0.00374531835205992,3,423838906.674289,0.531835205992509,0.468164794007491,0,0,1,1,0,0,0,0,0,2,6.58544289383752,1,59,4,78,0,4,0,0,0,1967.36826426378,1,3,7,2,19,6,0,5,1,1,1,13,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd7\xa1\xdb\xaf\xad\xc0G\x9d\x9d\x8f\x98\x1c\xc7\x07\xd8p')",-34.6354263,-58.4871099,"POINT (-58.4871099 -34.6354263)",1,3,0,0,375,0.108585858585859,2.81313131313131,178890956.933251,0.559245960502693,0.440754039497307,0,0,0,0,0,0,0,0,0,5,67.9937949078712,3,46,17,88,2,22,0,0,0,2482.09362653959,0,3,10,1,19,10,0,1,0,0,1,18,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd7\xd1\xa8\x1cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.559976,-58.4610866,"POINT (-58.46108659999999 -34.559976)",0,2,0,2,1014,0,1.89130434782609,548550360.352593,0.557471264367816,0.442528735632184,0,0,0,0,0,0,0,0,0,0,76.6799946967194,2,56,6,100,0,6,0,0,0,1306.87367879332,0,3,13,3,40,16,0,6,0,1,3,33,1,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd7>N\x9c:OFK\xb7\x1cz\xc1\x90\x82\xd48')",-34.6306091,-58.4700517,"POINT (-58.4700517 -34.6306091)",0,5,1,2,2897,0.0407523510971787,2.26018808777429,320688972.715149,0.565880721220527,0.434119278779473,0,0,3,0,0,0,0,0,0,1,8.83418658828533,0,48,12,102,0,4,0,0,1,873.179442089918,0,3,7,3,17,15,1,3,0,0,2,14,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd7R\xdbjg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6036109,-58.4050468,"POINT (-58.40504679999999 -34.6036109)",0,3,2,9,2151,0,2.84918032786885,400178098.95118,0.602991944764097,0.397008055235903,0,0,4,4,0,0,0,0,0,2,57.0616113535056,3,72,16,197,0,5,1,0,0,1494.58192487042,0,1,3,1,32,10,0,7,0,1,1,24,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd8 8\xd2\xe26I\xaf\x8a\xfe\xe5\x10\xf2\x1d\x99k')",-34.5800042,-58.4112395,"POINT (-58.41123949999999 -34.5800042)",0,1,0,1,1313,0.00949367088607595,2.41139240506329,229789165.123587,0.570866141732283,0.429133858267717,0,0,0,1,0,0,0,0,0,0,106.562542386126,2,43,1,123,0,17,1,0,1,507.608735837492,0,3,14,3,19,7,2,7,0,2,1,10,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd8\x0c\xb5]\x12\x84@E\xb5dj\x1b+8&q')",-34.6143911,-58.3891543,"POINT (-58.3891543 -34.6143911)",0,2,0,3,68,0.205278592375367,2.14076246334311,270683584.229662,0.567123287671233,0.432876712328767,1,0,4,3,0,0,0,0,0,3,143.705225936055,4,75,6,184,0,7,0,0,0,1251.3033815461,0,4,1,3,37,7,0,2,0,2,3,33,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xd8\x1d\xce\xa6ZAE\x13\xbf\xaf8\xa3zT\xc2\xbc')",-34.6070436,-58.4657191,"POINT (-58.46571909999999 -34.6070436)",0,5,0,0,612,0.00458715596330275,2.46330275229358,300031653.594676,0.541899441340782,0.458100558659218,0,0,0,0,0,1,0,0,0,3,115.13567783213,2,37,4,58,0,4,0,0,1,653.312777786098,0,1,11,0,18,1,0,1,0,2,0,15,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"bytearray(b'\xd8\xca\xca\xf8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6020794,-58.4650068,"POINT (-58.4650068 -34.6020794)",0,6,0,0,1751,0.0531177829099307,2.36720554272517,298142804.643263,0.545365853658537,0.454634146341463,0,0,0,0,0,0,0,0,0,3,17.5607074910999,4,36,3,57,1,4,1,0,1,702.78842106347,0,2,15,1,12,7,0,1,0,1,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd8\xdd\xc0\xd5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6124191,-58.4241797,"POINT (-58.4241797 -34.6124191)",0,4,0,2,2490,0.00505050505050505,2.1969696969697,246288199.563774,0.620689655172414,0.379310344827586,0,0,2,1,0,0,0,0,0,5,54.9758487343159,10,89,4,109,0,6,0,0,1,489.793530944082,0,3,5,2,35,6,0,4,0,2,2,29,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd8\xf0X\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6255206,-58.4154522,"POINT (-58.4154522 -34.62552059999999)",0,2,1,2,2575,0.0917721518987342,2.41772151898734,155298802.500734,0.540575916230366,0.459424083769634,0,0,0,0,0,0,0,0,1,6,61.0048883993424,1,44,9,112,0,3,1,0,0,1246.4201623391,0,2,5,0,21,7,0,0,0,2,0,19,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd8\xfc\x85\x0b\tWIM\x86\xf5\xae\xcb|\x1f7\xfb')",-34.5475406,-58.4721103,"POINT (-58.47211029999999 -34.5475406)",0,5,0,0,883,0.00368324125230202,2.50092081031308,299688708.996049,0.516936671575847,0.483063328424153,0,0,0,0,0,0,0,0,0,2,236.312492576287,0,33,1,77,0,18,0,0,0,2369.74680372764,0,2,12,0,21,1,0,2,0,0,0,19,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xd9\x1c\x01\x03\xce\x13D\xb0\x9b\xea\xf9D\x07\n\xff\xee')",-34.6049634,-58.4978615,"POINT (-58.49786150000001 -34.6049634)",1,2,0,0,683,0,2.6508875739645,130572449.303528,0.515625,0.484375,0,0,0,0,0,0,0,0,0,8,141.394141502749,0,27,2,49,0,12,0,0,0,1615.72303694909,0,1,11,1,16,5,0,3,0,0,1,13,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd9\xb5\x12\x8e\x12|E\xfa\x83\xef\x02=\\\xaf\xb8\x19')",-34.6345164,-58.453241,"POINT (-58.45324099999999 -34.63451639999999)",0,3,0,2,2934,0.027027027027027,2.71891891891892,91595803.6359666,0.562624254473161,0.437375745526839,0,0,1,0,0,0,0,0,0,4,30.8099237350385,4,45,2,62,0,14,0,0,0,1272.5587502434,0,3,7,0,22,4,0,5,0,1,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xd98\xf0G\x81{H\x90\xbf\x9dK\\x\x91\xf3v')",-34.6169103,-58.5066336,"POINT (-58.50663360000001 -34.6169103)",0,0,0,0,434,0,2.80714285714286,116132147.063625,0.5470737913486,0.452926208651399,0,0,0,0,0,1,0,0,0,6,0,0,25,0,52,0,1,0,0,1,520.271763561812,0,2,10,0,14,2,0,1,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xd99\x9c{g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.614135,-58.460373,"POINT (-58.460373 -34.614135)",1,5,0,0,614,0.00651465798045602,2.53094462540717,129569143.546122,0.525096525096525,0.474903474903475,0,0,1,0,0,0,0,0,0,1,45.3284889428207,4,30,7,67,0,4,0,0,0,1176.99408190366,0,2,11,1,16,5,0,0,0,3,1,13,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xda$[H)\x14G\xee\x92qP\xf8\x95\r\xf7\x0b')",-34.584817,-58.4388729,"POINT (-58.4388729 -34.584817)",0,5,0,0,1499,0.0292887029288703,2.45188284518828,86567819.3136362,0.566552901023891,0.433447098976109,0,0,1,0,0,0,0,0,0,5,93.5843678211647,3,37,3,81,0,9,1,0,0,3071.20539791127,0,3,14,0,21,9,0,0,0,1,0,20,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda:\x96\x8bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6091563,-58.3861447,"POINT (-58.3861447 -34.6091563)",0,0,1,11,47,0.26634382566586,2.28813559322034,249416203.05243,0.506878306878307,0.493121693121693,0,0,8,3,0,0,0,0,1,4,134.354554396534,3,59,9,185,1,23,1,0,0,2034.58693438795,0,4,1,3,42,8,0,5,0,1,3,36,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xda\x0e\xb7\xa0\xdezJ\xd4\xa9O-\x1b\x9d\x9d\x95\x03')",-34.6378084,-58.3964481,"POINT (-58.39644810000001 -34.6378084)",0,2,0,1,2443,0.119453924914676,2.73037542662116,110119879.27425,0.49375,0.50625,0,0,0,0,0,1,0,0,0,3,18.5607506738003,0,40,2,92,0,8,0,0,3,305.262227223612,0,1,4,0,13,2,0,0,0,0,0,12,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda\x97\xd9\x84\xf1\x16M9\xa8\xda\xd5\xbb\xce\x8c:\x07')",-34.6369078,-58.4506667,"POINT (-58.4506667 -34.6369078)",0,2,1,2,2920,0.0277777777777778,2.67592592592593,116587873.195403,0.541522491349481,0.458477508650519,0,0,0,0,0,0,0,0,1,4,216.045828304777,1,35,7,70,2,15,1,0,0,1020.31382028884,0,3,7,1,13,2,0,3,0,0,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xda\x9e\xeb6\x90\x0bG$\x90jA;\\cK\xc9')",-34.619668,-58.5043537,"POINT (-58.5043537 -34.619668)",0,0,0,0,449,0.00921658986175115,2.61059907834101,125696752.562673,0.548984995586937,0.451015004413063,0,0,0,0,0,1,0,0,0,7,29.0487852680659,4,35,2,46,0,3,0,0,2,335.387896304727,0,1,10,0,14,1,0,1,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda\xc7\x1dpg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5922518,-58.446843,"POINT (-58.446843 -34.5922518)",0,4,1,1,1552,0.0961538461538462,2.53571428571429,134693246.605155,0.52112676056338,0.47887323943662,0,0,0,0,0,1,0,0,0,5,93.9853234422671,1,30,11,92,0,7,1,0,0,2320.40494494395,1,2,15,3,22,7,0,1,0,1,3,20,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xda\xd0}\xf6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6338644,-58.3757189,"POINT (-58.37571889999999 -34.6338644)",1,2,0,0,2269,0,2.44501278772379,402780673.113836,0.561715481171548,0.438284518828452,0,0,1,2,0,0,0,1,0,0,179.839270926751,8,46,7,154,0,16,1,0,4,494.436481501504,1,3,4,1,15,6,0,4,0,1,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xda\xd9\xe0\xf1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6320781,-58.3729927,"POINT (-58.3729927 -34.6320781)",0,1,0,0,2286,0,2.20289855072464,484838029.182416,0.552631578947368,0.447368421052632,0,0,1,1,0,1,0,1,0,0,56.4450315751531,0,48,1,135,0,19,0,0,3,405.575983027842,0,2,4,0,18,3,0,4,0,1,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
